at,scene-type,scene-subtype,transitional
00:00:03.503,B,,False
00:00:05.505,S,G,False
00:00:48.515,-,,False
00:00:55.522,I,,False
00:01:48.007,G,,False
00:02:44.531,F,,False
00:03:22.502,I,,False
00:03:31.010,I,,False
00:03:43.523,I,,False
00:04:23.029,I,,False
00:04:43.516,F,,False
00:05:15.515,I,,False
00:06:09.669,G,,False
00:06:13.039,G,,False
00:06:16.008,G,,False
00:06:16.409,G,,False
00:06:19.746,G,,False
00:06:23.116,G,,False
00:06:26.486,G,,False
00:06:29.856,G,,False
00:07:09.762,P,,False
00:07:49.502,G,,False
00:08:17.029,I,,False
00:08:56.502,F,,False
00:09:40.279,P,,False
00:10:24.523,I,,False
00:11:00.526,Y,,False
00:11:39.031,P,,False
00:12:17.503,F,,False
00:13:03.516,G,,False
00:13:16.529,G,,False
00:13:51.530,G,,False
00:14:06.512,G,,False
00:14:10.516,G,,False
00:14:21.527,I,,True
00:14:54.526,N,,False
00:15:01.400,N,,False
00:15:15.147,N,,False
00:15:28.894,N,,False
00:15:42.641,N,,False
00:15:56.388,N,,False
00:16:10.135,N,,False
00:16:23.882,N,,False
00:16:37.629,N,,False
00:17:08.027,G,,False
00:17:09.161,G,,False
00:17:11.397,G,,False
00:17:16.001,N,,False
00:17:18.771,N,,False
00:17:30.282,N,,False
00:17:41.760,N,,False
00:17:53.272,N,,False
00:18:03.916,G,,False
00:18:10.522,G,,False
00:18:12.758,G,,False
00:18:21.600,G,,False
00:18:32.144,G,,False
00:18:36.014,G,,False
00:18:41.386,G,,False
00:19:35.507,I,,False
00:20:15.013,P,,False
00:20:53.518,E,,False
00:21:30.789,P,,False
00:22:37.289,P,,False
00:23:13.525,I,,False
00:23:47.626,P,,False
00:24:48.787,P,,False
00:25:49.948,P,,False
00:26:25.684,G,,False
00:26:31.022,G,,False
00:26:36.027,G,,False
00:26:46.338,G,,False
00:27:36.855,C,,False
00:27:40.492,C,,False
00:27:44.162,C,,False
00:27:47.799,C,,False
00:27:51.002,C,,False
00:27:51.436,C,,False
00:27:55.106,C,,False
00:27:58.743,C,,False
00:28:02.414,C,,False
00:28:06.051,C,,False
00:28:09.688,C,,False
