at,scene-type,scene-subtype,transitional
00:00:02.502,B,,False
00:00:10.577,S,D,False
00:00:18.018,S,D,False
00:00:19.753,S,D,False
00:00:28.928,S,D,False
00:00:42.509,M,,False
00:00:50.016,I,,False
00:01:38.531,P,,False
00:02:24.010,I,,False
00:03:18.765,P,,False
00:04:12.518,I,,False
00:05:06.039,P,,False
00:05:58.024,I,,False
00:06:11.504,E,,False
00:06:16.509,E,,False
00:06:22.014,E,,False
00:06:55.014,E,,False
00:06:59.018,E,,False
00:07:22.008,E,,False
00:07:27.513,E,,False
00:07:40.026,E,,False
00:08:06.519,E,,False
00:08:19.532,E,,False
00:08:30.510,E,,False
00:09:15.021,E,,False
00:09:54.026,I,,False
00:10:35.601,P,,False
00:11:54.780,P,,False
00:13:13.926,-,,False
00:13:58.003,I,,False
00:14:30.135,P,,False
00:15:34.400,P,,False
00:16:10.002,I,,False
00:16:49.742,P,,False
00:18:06.251,P,,False
00:19:22.761,P,,False
00:20:03.502,I,,False
00:20:44.009,-,,False
00:22:02.020,P,,False
00:23:19.998,P,,False
00:23:59.004,E,,False
00:24:06.511,E,,False
00:24:47.519,E,,False
00:25:04.503,E,,False
00:25:47.512,I,,False
00:26:24.282,P,,False
00:27:03.521,I,,False
00:27:57.542,P,,False
00:28:53.998,I,,False
00:29:30.635,P,,False
00:30:42.874,P,,False
00:31:21.012,I,,False
00:31:58.016,I,,False
00:32:34.285,P,,False
00:33:40.785,P,,False
00:34:47.285,E,,False
00:35:24.021,I,,False
00:35:58.422,P,,False
00:37:05.189,P,,False
00:38:11.989,E,,False
00:39:18.789,P,,False
00:40:25.556,E,,False
00:41:32.356,P,,False
00:42:39.123,E,,False
00:43:16.026,I,,False
00:43:49.093,P,,False
00:44:55.192,P,,False
00:46:01.291,P,,False
00:47:07.391,P,,False
00:48:13.490,-,,False
00:48:50.527,I,,False
00:49:21.291,P,,False
00:50:22.786,P,,False
00:51:24.281,P,,False
00:52:00.517,E,,False
00:52:19.002,E,,False
00:52:25.509,E,,False
00:52:42.025,E,,False
00:52:54.004,E,,False
00:53:03.513,E,,False
00:53:09.519,E,,False
00:53:26.002,E,,False
00:53:37.514,E,,False
00:53:55.999,E,,False
00:54:02.005,E,,False
00:54:18.021,E,,False
00:54:39.509,E,,False
00:55:32.762,E,,False
00:56:27.016,I,,False
00:56:57.213,C,,False
00:56:59.516,C,,False
00:57:00.583,C,,False
00:57:03.953,C,,False
00:57:07.357,C,,False
00:57:11.027,L,,False
