at,scene-type,scene-subtype,transitional
00:00:03.003,B,,False
00:00:10.643,S,D,False
00:00:16.015,S,D,False
00:00:19.886,S,D,False
00:00:36.169,S,D,False
00:00:42.509,S,D,False
00:00:43.410,S,D,False
00:01:04.030,L,,False
00:01:11.004,M,,False
00:01:12.005,M,,False
00:01:14.007,M,,False
00:01:27.520,M,,False
00:01:36.529,M,,False
00:01:38.031,M,,False
00:01:41.000,M,,False
00:01:56.316,E,,False
00:02:09.963,E,,False
00:02:16.503,E,,False
00:02:23.576,E,,False
00:02:37.223,E,,False
00:02:52.005,F,,False
00:03:10.523,I,,False
00:03:12.525,I,,False
00:03:19.999,P,,False
00:03:23.002,F,,False
00:03:38.518,F,,False
00:03:48.027,Y,,False
00:03:55.001,E,,False
00:04:14.020,-,,False
00:04:46.019,G,,False
00:05:12.011,G,,False
00:05:19.018,T,,False
00:05:30.530,I,,False
00:05:55.021,G,,False
00:06:11.003,I,,False
00:06:24.016,F,,False
00:06:43.503,I,,False
00:06:45.505,I,,False
00:07:41.027,P,,False
00:08:42.522,I,,False
00:09:29.001,I,,False
00:10:17.783,P,,False
00:11:07.500,I,,False
00:11:49.642,P,,False
00:13:06.886,P,,False
00:13:48.027,I,,False
00:14:41.280,F,,False
00:15:35.501,I,,False
00:15:44.009,F,,False
00:16:43.502,I,,False
00:17:17.336,P,,False
00:18:20.032,P,,False
00:19:22.694,P,,False
00:19:54.026,F,,False
00:19:55.527,F,,False
00:19:58.530,F,,False
00:20:35.000,F,,False
00:21:00.525,I,,False
00:21:07.966,F,,False
00:21:10.002,F,,False
00:21:11.837,F,,False
00:21:15.707,F,,False
00:21:19.578,F,,False
00:21:53.712,P,,False
00:22:58.076,P,,False
00:24:02.441,P,,False
00:25:06.805,P,,False
00:25:39.004,F,,False
00:26:05.030,I,,False
00:26:51.276,P,,False
00:27:31.016,I,,False
00:28:28.540,P,,False
00:29:22.227,C,,False
00:29:25.630,C,,False
00:29:28.500,C,,False
00:29:29.033,C,,False
00:29:32.403,C,,False
00:29:35.807,R,,False
