at,scene-type,scene-subtype,transitional
00:00:17.517,B,,False
00:00:33.033,G,,False
00:01:05.031,G,,False
00:01:10.003,G,,False
00:01:15.008,G,,True
00:01:16.776,G,,False
00:01:20.280,G,,False
00:02:22.008,M,,False
00:03:05.018,P,,False
00:03:50.530,F,,False
00:04:02.008,F,,False
00:04:18.524,F,,False
00:05:05.004,F,,False
00:05:45.378,P,,False
00:07:02.155,-,,False
00:07:40.526,-,,False
00:08:19.031,M,,False
00:08:57.503,F,,False
00:09:03.509,F,,False
00:09:12.518,U,,False
00:09:17.523,U,,False
00:09:55.928,-,,False
00:11:12.772,-,,False
00:12:29.615,-,,False
00:13:09.021,-,,False
00:13:50.262,-,,False
00:15:05.771,P,,False
00:15:45.010,F,,False
00:16:03.028,F,,False
00:16:06.999,F,,False
00:16:50.009,P,,False
00:18:10.022,-,,False
00:18:51.029,F,,False
00:19:22.027,-,,False
00:20:23.021,-,,False
00:20:54.019,F,,False
00:21:17.009,F,,False
00:21:24.516,-,,False
00:21:57.316,P,,False
00:23:00.946,-,,False
00:24:04.576,-,,False
00:25:08.206,P,,False
00:25:41.873,G,,False
00:25:45.610,C,,False
00:25:49.314,C,,False
00:25:53.051,C,,False
00:25:56.788,C,,False
00:26:00.025,C,,False
00:26:00.492,C,,False
00:26:04.229,C,,False
00:26:07.966,C,,False
00:26:11.703,C,,False
00:26:15.407,C,,False
00:26:19.144,C,,False
00:26:24.849,C,,False
00:26:28.553,C,,False
00:26:31.022,C,,False
00:26:32.257,C,,False
00:26:35.961,C,,False
00:26:39.664,R,,False
