at,scene-type,scene-subtype,transitional
00:00:01.768,-,,False
00:00:04.003,-,,False
00:00:05.271,G,,False
00:00:08.742,G,,False
00:00:12.245,G,,False
00:00:22.022,L,,False
00:01:11.504,E,,False
00:01:18.511,-,,False
00:01:37.030,G,,False
00:01:51.010,M,,False
00:02:02.021,F,,False
00:02:15.001,P,,False
00:02:30.517,I,,False
00:02:37.924,G,,False
00:02:41.728,G,,False
00:02:44.030,G,,False
00:02:45.532,G,,False
00:02:49.302,G,,False
00:02:53.106,G,,False
00:02:57.510,I,,False
00:03:30.510,F,,False
00:03:33.012,F,,False
00:03:39.519,I,,False
00:04:07.013,E,,False
00:04:21.027,I,,False
00:04:42.015,F,,False
00:05:30.530,P,,False
00:06:20.012,F,,False
00:06:22.515,F,,False
00:06:46.506,-,,False
00:06:59.018,T,,False
00:07:07.026,F,,False
00:07:13.499,I,,False
00:07:30.516,F,,False
00:07:40.026,I,,False
00:08:01.514,F,,False
00:08:24.003,T,,False
00:08:29.008,T,,False
00:08:50.530,I,,False
00:09:09.515,I,,False
00:09:21.027,F,,False
00:09:27.500,F,,False
00:09:52.525,F,,False
00:09:58.531,F,,False
00:10:00.499,F,,False
00:10:30.029,I,,False
00:11:03.796,E,,False
00:11:35.528,F,,False
00:11:51.010,F,,False
00:12:46.265,P,,False
00:13:42.521,G,,False
00:13:45.024,G,,False
00:13:45.524,G,,False
00:13:48.527,G,,False
00:13:54.166,G,,False
00:13:59.505,G,,False
00:14:01.407,G,,False
00:14:47.519,F,,False
00:15:07.006,I,,False
00:15:40.639,-,,False
00:16:40.899,P,,False
00:17:13.499,F,,False
00:18:15.527,F,,False
00:18:55.000,-,,False
00:19:34.506,I,,False
00:20:28.527,-,,False
00:21:11.036,P,,False
00:21:51.009,F,,False
00:22:33.418,P,,False
00:23:53.265,P,,False
00:25:13.111,P,,False
00:25:53.018,F,,False
00:26:03.028,F,,False
00:26:07.499,F,,False
00:26:24.015,I,,False
00:27:23.541,P,,False
00:28:20.031,F,,False
00:28:28.006,F,,False
00:28:45.523,F,,False
00:28:57.001,I,,False
00:29:14.018,I,,False
00:29:54.526,E,,False
00:30:18.016,F,,False
00:31:19.277,P,,False
00:32:26.010,F,,False
00:32:52.003,I,,False
00:32:59.510,E,,False
00:33:07.518,F,,False
00:33:21.499,F,,False
00:33:45.023,E,,False
00:33:58.002,E,,False
00:34:13.017,E,,False
00:34:26.998,F,,False
00:35:00.498,F,,False
00:35:17.515,F,,False
00:35:28.526,I,,False
00:36:18.042,-,,False
00:37:07.525,E,,False
00:37:40.524,P,,False
00:38:15.526,F,,False
00:38:48.025,E,,False
00:38:51.529,E,,False
00:39:06.510,E,,False
00:39:13.017,F,,False
00:39:57.027,F,,False
00:40:01.499,I,,False
00:40:39.503,I,,False
00:41:40.030,P,,False
00:42:45.529,E,,False
00:43:38.015,-,,False
00:44:31.502,I,,False
00:45:16.013,I,,False
00:45:54.284,-,,False
00:46:38.529,F,,False
00:47:00.017,I,,False
00:47:38.021,I,,False
00:48:37.281,-,,False
00:49:34.504,I,,False
00:49:46.016,I,,False
00:50:17.514,P,,False
00:50:50.013,I,,False
00:51:26.016,-,,False
00:51:41.498,-,,False
00:52:19.002,F,,False
00:52:46.997,C,,True
00:52:48.131,C,,False
00:52:50.367,C,,False
