at,scene-type,scene-subtype,transitional
00:00:15.849,T,,False
00:00:18.018,T,,False
00:00:19.519,T,,False
00:00:23.189,T,,False
00:01:00.794,P,,False
00:01:36.529,P,,False
00:01:50.376,G,,False
00:01:56.015,G,,False
00:01:56.149,G,,False
00:02:25.011,P,,False
00:03:23.503,P,,False
00:03:43.523,I,,False
00:03:48.027,T,,False
00:04:27.533,T,,False
00:05:03.503,G,,False
00:05:04.637,G,,False
00:05:06.873,G,,False
00:05:36.002,F,,False
00:06:01.527,F,,False
00:06:48.775,-,,False
00:07:41.027,N,,False
00:07:47.500,N,,False
00:07:56.042,N,,False
00:08:11.023,N,,False
00:09:02.508,G,,False
00:09:11.017,I,,False
00:09:16.022,I,,False
00:09:24.997,I,,False
00:09:58.030,N,,False
00:10:41.007,P,,False
00:11:19.011,G,,False
00:11:34.760,I,,False
00:11:47.273,I,,False
00:11:48.507,I,,False
00:11:59.018,I,,False
00:12:11.030,G,,False
00:12:17.503,I,,False
00:12:33.018,C,,False
00:12:45.531,T,,False
00:12:46.532,T,,False
00:12:48.501,T,,False
00:13:09.522,F,,False
00:13:52.031,F,,False
00:14:41.513,-,,False
00:15:42.508,-,,False
00:16:14.506,-,,False
00:16:16.508,F,,False
00:16:37.529,-,,False
00:17:03.522,C,,False
00:17:12.031,G,,False
00:17:48.000,G,,False
00:18:25.003,G,,False
00:18:30.509,G,,False
00:18:32.277,G,,False
00:18:41.787,G,,False
00:18:51.029,F,,True
00:18:56.001,F,,False
00:19:06.011,F,,True
00:19:16.021,T,,False
00:19:26.532,F,,False
00:19:30.502,F,,False
00:19:34.506,F,,True
00:19:39.011,I,,False
00:19:51.523,G,,False
00:20:28.026,G,,True
00:20:36.501,G,,False
00:20:49.014,G,,False
00:20:52.017,I,,False
00:21:02.527,G,,False
00:21:05.530,G,,False
00:21:50.008,N,,False
00:22:01.520,N,,False
00:22:04.923,Y,,False
00:22:17.769,N,,False
00:22:30.615,N,,False
00:22:56.007,G,,False
00:23:23.502,I,,False
00:24:03.275,P,,False
00:25:13.778,-,,False
00:26:24.282,P,,False
00:27:05.991,Y,,False
00:27:18.903,Y,,False
00:27:31.816,Y,,False
00:27:44.729,Y,,False
00:27:57.642,N,,False
00:28:10.555,N,,True
00:28:12.023,Y,,False
00:28:20.498,F,,False
00:28:39.517,Y,,False
00:28:48.526,G,,False
00:28:54.499,I,,False
00:29:53.758,P,,False
00:30:54.519,F,,False
00:31:19.010,G,,False
00:31:38.529,-,,False
00:31:56.514,F,,False
00:32:43.161,-,,False
00:34:03.408,P,,False
00:34:43.514,G,,False
00:35:03.000,G,,False
00:35:10.007,G,,True
00:35:33.998,E,,False
00:35:48.012,E,,False
00:36:02.360,T,,False
00:36:05.029,T,,False
00:36:05.029,T,,False
00:36:07.665,T,,False
00:36:26.517,E,,False
00:37:09.026,E,,False
00:37:44.295,P,,False
00:38:24.001,G,,False
00:38:53.497,G,,False
00:39:25.529,G,,False
00:40:04.502,G,,False
00:40:36.000,G,,False
00:41:07.398,-,,False
00:42:10.160,P,,False
00:42:47.398,N,,False
00:42:55.506,N,,False
00:42:59.143,N,,False
00:43:28.005,G,,False
00:44:08.579,P,,False
00:45:27.758,P,,False
00:46:46.937,P,,False
