at,scene-type,scene-subtype,transitional
00:00:05.005,S,G,False
00:00:13.013,S,G,False
00:00:15.015,S,G,False
00:00:35.001,S,G,False
00:00:45.145,L,,False
00:00:54.387,L,,False
00:00:58.024,L,,False
00:01:02.529,-,,False
00:01:20.013,E,,False
00:01:34.027,E,,False
00:01:36.429,E,,False
00:01:48.274,E,,False
00:02:00.120,T,,False
00:02:51.004,I,,False
00:03:28.274,P,,False
00:04:01.007,I,,False
00:04:47.020,F,,False
00:05:34.501,I,,False
00:06:11.004,P,,False
00:06:43.003,N,,False
00:07:17.003,I,,False
00:07:49.035,-,,False
00:08:32.012,N,,False
00:09:21.761,P,,False
00:10:11.011,N,,False
00:10:18.518,I,,False
00:11:06.032,P,,False
00:11:51.811,E,,False
00:12:03.456,E,,False
00:12:15.068,E,,False
00:12:18.004,E,,False
00:12:26.713,E,,False
00:13:03.283,F,,False
00:13:41.521,G,,False
00:13:49.029,G,,False
00:14:01.007,G,,False
00:14:04.511,G,,False
00:14:34.007,I,,False
00:15:12.779,P,,False
00:15:47.013,I,,False
00:16:37.764,P,,False
00:17:30.016,I,,False
00:18:01.781,P,,False
00:18:35.515,G,,False
00:18:45.525,G,,False
00:19:31.504,I,,False
00:20:16.016,P,,False
00:20:52.018,I,,False
00:21:50.510,I,,False
00:22:29.516,P,,False
00:23:13.026,I,,False
00:23:55.035,P,,False
00:24:35.508,G,,False
00:24:41.014,G,,False
00:24:43.516,G,,False
00:24:44.017,G,,False
00:24:47.020,G,,False
00:24:50.023,G,,False
00:25:39.005,I,,False
00:26:41.034,-,,False
00:27:41.928,C,,False
00:27:45.732,C,,False
00:27:49.569,C,,False
00:27:52.005,C,,False
00:27:53.373,C,,False
00:27:57.177,C,,False
00:28:00.980,C,,False
00:28:04.818,C,,False
00:28:08.621,C,,False
00:28:25.505,L,,False
00:29:12.519,-,,False
