at,scene-type,scene-subtype,transitional
00:00:01.501,G,,False
00:00:17.517,L,,False
00:00:56.022,F,,False
00:01:14.007,M,,False
00:01:57.517,F,,False
00:02:07.026,-,,False
00:02:57.510,-,,False
00:03:07.520,F,,False
00:03:28.007,F,,False
00:04:01.007,F,,False
00:04:16.522,-,,False
00:04:28.001,F,,False
00:04:37.010,F,,False
00:05:47.513,F,,False
00:06:07.266,F,,False
00:06:08.000,F,,False
00:06:22.782,F,,False
00:07:04.023,P,,False
00:07:38.024,F,,False
00:08:18.297,P,,False
00:08:50.029,I,,False
00:09:38.010,F,,False
00:10:16.015,F,,False
00:10:46.512,F,,False
00:11:18.511,P,,False
00:11:50.509,F,,False
00:11:54.013,F,,False
00:12:02.521,F,,False
00:12:08.527,F,,False
00:13:04.517,F,,False
00:13:38.017,F,,False
00:14:13.018,F,,False
00:14:46.018,F,,False
00:15:47.012,P,,False
00:16:42.501,I,,False
00:17:36.021,P,,False
00:18:31.009,I,,False
00:19:08.514,I,,False
00:19:43.282,P,,False
00:20:45.777,-,,False
00:21:48.273,-,,False
00:22:19.504,I,,False
00:22:58.009,I,,False
00:23:39.017,-,,False
00:24:18.023,Y,,False
00:25:20.018,P,,False
00:26:20.512,I,,False
00:27:16.034,P,,False
00:28:11.022,I,,False
00:28:44.956,P,,False
00:29:47.786,P,,False
00:30:50.615,P,,False
00:31:53.444,P,,False
00:32:56.274,P,,False
00:33:59.103,P,,False
00:34:32.003,I,,False
00:35:06.571,P,,False
00:36:08.699,-,,False
00:37:10.828,P,,False
00:38:12.957,-,,False
00:38:46.023,F,,False
00:39:23.027,F,,False
00:40:00.664,E,,False
00:41:12.903,P,,False
00:41:51.008,F,,False
00:42:17.501,F,,False
00:42:28.512,F,,False
00:43:10.387,-,,False
00:44:31.135,-,,False
00:45:21.518,F,,False
00:45:53.851,P,,False
00:46:55.445,P,,False
00:47:57.074,P,,False
00:48:58.702,P,,False
00:49:30.500,F,,False
00:50:20.784,P,,False
00:51:05.028,I,,False
00:51:27.017,I,,False
00:52:09.259,P,,False
00:52:49.499,I,,False
00:53:23.266,P,,False
00:53:57.500,F,,False
00:54:31.501,E,,False
00:55:09.005,I,,False
00:56:08.498,F,,False
00:56:38.528,F,,False
00:56:44.000,F,,False
00:57:27.510,-,,False
00:57:48.998,P,,False
00:58:30.173,C,,False
00:58:32.509,C,,False
00:58:33.510,C,,False
00:58:36.846,C,,False
00:58:44.521,F,,False
00:58:52.529,-,,False
00:59:14.017,B,,False
00:59:17.020,B,,False
