at,scene-type,scene-subtype,transitional
00:00:03.503,S,H,False
00:00:08.508,G,,False
00:00:48.014,-,,False
00:02:01.020,P,,False
00:02:40.026,P,,False
00:03:05.018,-,,False
00:03:39.385,-,,False
00:04:48.154,-,,False
00:05:23.022,-,,False
00:05:32.031,-,,False
00:06:06.833,-,,False
00:07:13.499,-,,False
00:08:20.166,-,,False
00:09:26.832,P,,False
00:10:33.499,-,,False
00:11:40.166,-,,False
00:12:15.000,-,,False
00:13:13.025,-,,False
00:14:06.512,-,,False
00:14:56.028,-,,False
00:15:28.127,-,,False
00:16:31.323,-,,False
00:17:34.486,-,,False
00:18:37.683,-,,False
00:19:40.846,-,,False
00:20:44.042,P,,False
00:21:47.239,-,,False
00:22:50.402,-,,False
00:23:23.502,F,,False
00:23:57.869,P,,False
00:25:06.571,P,,False
00:26:15.273,P,,False
00:27:23.975,F,,False
00:28:32.677,-,,False
00:29:07.011,C,,False
00:29:43.782,-,,False
