at,scene-label,skipped,role-fillers
00:10:06.606,credits,True,DUPLICATE
00:10:07.107,credits,True,DUPLICATE
00:10:07.607,credits,True,DUPLICATE
00:10:08.108,credits,True,DUPLICATE
00:10:08.608,credits,True,DUPLICATE
00:10:09.109,credits,True,DUPLICATE
00:10:09.609,credits,True,DUPLICATE
00:10:10.110,credits,True,DUPLICATE
00:10:10.610,credits,True,DUPLICATE
00:10:11.111,credits,True,DUPLICATE
00:10:11.611,credits,True,DUPLICATE
00:10:12.112,credits,True,DUPLICATE
00:10:12.612,credits,True,DUPLICATE
00:10:13.113,credits,True,DUPLICATE
00:10:13.613,credits,True,DUPLICATE
00:10:14.114,credits,True,DUPLICATE
00:10:14.614,credits,True,DUPLICATE
00:10:15.115,credits,True,DUPLICATE
00:10:15.615,credits,True,DUPLICATE
00:10:16.116,credits,True,DUPLICATE
00:10:16.616,credits,True,DUPLICATE
00:10:17.117,credits,True,DUPLICATE
00:10:17.617,credits,True,DUPLICATE
00:10:18.118,credits,True,DUPLICATE
00:10:18.618,credits,True,DUPLICATE
00:10:19.119,credits,True,DUPLICATE
00:18:20.100,credits,True,DUPLICATE
00:18:20.600,credits,True,DUPLICATE
00:18:21.101,credits,True,DUPLICATE
00:18:21.601,credits,True,DUPLICATE
00:18:22.102,credits,True,DUPLICATE
00:18:22.602,credits,True,DUPLICATE
00:18:23.103,credits,True,not K-V
00:18:23.603,credits,True,DUPLICATE
00:18:24.104,credits,True,DUPLICATE
00:18:24.604,credits,True,DUPLICATE
00:18:25.105,credits,True,DUPLICATE
00:18:25.605,credits,True,DUPLICATE
00:19:29.169,credits,True,no text in image
00:19:29.669,credits,True,DUPLICATE
00:19:30.170,credits,True,DUPLICATE
00:19:30.670,credits,True,DUPLICATE
00:19:31.171,credits,True,DUPLICATE
00:19:31.671,credits,True,DUPLICATE
00:19:46.186,credits,True,DUPLICATE
00:19:46.686,credits,True,DUPLICATE
00:19:47.187,credits,True,DUPLICATE
00:19:47.687,credits,True,DUPLICATE
00:19:48.188,credits,True,DUPLICATE
00:19:48.688,credits,True,DUPLICATE
00:19:49.189,credits,True,DUPLICATE
00:19:49.689,credits,True,DUPLICATE
00:19:50.190,credits,True,DUPLICATE
00:19:50.690,credits,True,DUPLICATE
00:19:51.191,credits,True,DUPLICATE
00:19:51.691,credits,True,DUPLICATE
00:19:52.192,credits,True,DUPLICATE
00:19:52.692,credits,True,DUPLICATE
00:19:53.193,credits,True,DUPLICATE
00:19:53.693,credits,True,DUPLICATE
00:19:54.194,credits,True,DUPLICATE
00:19:54.694,credits,True,DUPLICATE
00:19:55.195,credits,True,DUPLICATE
00:19:55.695,credits,True,DUPLICATE
00:19:56.196,credits,True,DUPLICATE
00:19:56.696,credits,True,DUPLICATE
00:19:57.197,credits,True,DUPLICATE
00:19:57.697,credits,True,DUPLICATE
00:19:58.198,credits,True,DUPLICATE
00:19:58.698,credits,True,DUPLICATE
00:20:28.228,credits,True,DUPLICATE
00:20:28.728,credits,True,DUPLICATE
00:20:29.229,credits,True,DUPLICATE
00:20:29.729,credits,True,DUPLICATE
00:20:30.230,credits,True,DUPLICATE
00:20:30.730,credits,True,DUPLICATE
00:20:31.231,credits,True,DUPLICATE
00:20:31.731,credits,True,DUPLICATE
00:20:32.232,credits,True,DUPLICATE
00:20:32.732,credits,True,DUPLICATE
00:20:33.233,credits,True,DUPLICATE
00:20:33.733,credits,True,DUPLICATE
00:00:13.013,credits,True,no text in image
00:00:13.513,credits,True,DUPLICATE
00:00:14.014,credits,True,DUPLICATE
00:00:14.514,credits,True,DUPLICATE
00:00:15.015,credits,True,DUPLICATE
00:00:15.515,credits,True,DUPLICATE
00:00:16.016,credits,True,DUPLICATE
00:00:16.516,credits,True,DUPLICATE
00:27:56.676,credits,True,DUPLICATE
00:27:57.177,credits,False,EXECUTIVE PRODUCER=STEPHEN K. MITTELSTET|PRODUCER=BOB CROOK
00:27:57.677,credits,True,DUPLICATE
00:27:58.178,credits,True,DUPLICATE
00:27:58.678,credits,True,DUPLICATE
00:27:59.179,credits,True,DUPLICATE
00:27:59.679,credits,True,DUPLICATE
00:28:00.180,credits,True,no text in image
00:28:00.680,credits,True,DUPLICATE
00:28:01.181,credits,True,DUPLICATE
00:28:01.681,credits,False,DIRECTOR/CAMERA/EDITOR=WILLIAM ANDERSON|LOCATION SOUND=JANET FULTON
00:28:02.182,credits,True,DUPLICATE
00:28:02.682,credits,True,DUPLICATE
00:28:03.183,credits,True,DUPLICATE
00:28:03.683,credits,True,DUPLICATE
00:28:04.184,credits,True,DUPLICATE
00:28:04.684,credits,True,DUPLICATE
00:28:05.185,credits,True,DUPLICATE
00:28:05.685,credits,True,no text in image
00:28:06.186,credits,True,DUPLICATE
00:28:06.686,credits,True,DUPLICATE
00:28:07.187,credits,False,PRODUCTION ASSISTANT=SHIRLEY SPITLER|TELESCRIPT PREPARATION=CYNTHIA GROSS
00:28:07.687,credits,True,DUPLICATE
00:28:08.188,credits,True,DUPLICATE
00:28:08.688,credits,True,DUPLICATE
00:28:09.189,credits,True,DUPLICATE
00:28:09.689,credits,True,no text in image
00:28:10.190,credits,True,DUPLICATE
00:28:10.690,credits,True,DUPLICATE
00:28:11.191,credits,False,INSTRUCTIONAL DESIGN=THEODORE W. POHRTE|INSTRUCTIONAL DESIGN=NANCY MILLER
00:28:11.691,credits,True,DUPLICATE
00:28:12.192,credits,True,DUPLICATE
00:28:12.692,credits,True,DUPLICATE
00:28:13.193,credits,True,DUPLICATE
00:28:13.693,credits,True,DUPLICATE
00:28:14.194,credits,True,DUPLICATE
00:28:14.694,credits,True,no text in image
00:28:15.195,credits,True,DUPLICATE
00:28:15.695,credits,True,DUPLICATE
00:28:16.196,credits,True,not K-V
00:28:16.696,credits,True,DUPLICATE
00:28:17.197,credits,True,DUPLICATE
00:28:17.697,credits,True,DUPLICATE
00:28:18.198,credits,True,DUPLICATE
00:28:18.698,credits,True,DUPLICATE
00:28:19.199,credits,True,DUPLICATE
00:28:19.699,credits,True,no text in image
00:28:20.200,credits,True,DUPLICATE
00:28:20.700,credits,True,DUPLICATE
00:28:21.201,credits,True,not K-V
00:28:21.701,credits,True,DUPLICATE
00:28:22.202,credits,True,DUPLICATE
00:28:22.702,credits,True,DUPLICATE
00:28:23.203,credits,True,DUPLICATE
00:28:23.703,credits,True,DUPLICATE
00:28:24.204,credits,True,no text in image
00:28:24.704,credits,True,DUPLICATE
00:28:25.205,credits,True,DUPLICATE
00:28:25.705,credits,True,DUPLICATE
00:28:26.206,credits,True,DUPLICATE
