filename,seen,type label,subtype label,modifier,transcript,note
cpb-aacip-0ae98c2c4b2_01714614_00052519_00052519.jpg,true,W,,false,,S: 0.44 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00053020_00053053.jpg,true,W,,false,,S: 0.57 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00055522_00055522.jpg,true,O,,false,,G: 0.44 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00056523_00056523.jpg,true,O,,false,,M: 0.72 Sandwich; Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00057024_00057057.jpg,true,O,,false,,L: 0.94 Sandwich
cpb-aacip-0ae98c2c4b2_01714614_00057524_00057524.jpg,true,O,,false,,M: 0.86 Sandwich
cpb-aacip-0ae98c2c4b2_01714614_00061528_00061528.jpg,true,O,,false,,G: 0.39 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00062029_00062062.jpg,true,O,,false,,G: 0.56 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00062529_00062529.jpg,true,O,,false,,G: 0.52 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00063530_00063530.jpg,true,O,,false,,G: 0.40 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00065032_00065065.jpg,true,L,,false,,M: 0.76 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00065532_00065532.jpg,true,L,,false,,S: 0.33 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00066033_00066066.jpg,true,L,,false,,O: 0.49 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00066533_00066533.jpg,true,L,,false,,M: 0.48 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00068001_00068001.jpg,true,L,,false,,G: 0.41 Sandwich; Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00068502_00068535.jpg,true,L,,false,,M: 0.46 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00069503_00069536.jpg,true,L,,false,,L: 0.49 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00070003_00070003.jpg,true,L,,false,,O: 0.35 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00071004_00071004.jpg,true,L,,false,,M: 0.75 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00071505_00071538.jpg,true,L,,false,,L: 0.83 Sandwich
cpb-aacip-0ae98c2c4b2_01714614_00073006_00073006.jpg,true,L,,false,,O: 0.50 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00075008_00075008.jpg,true,L,,true,,G: 0.37 Sandwich; Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00075509_00075542.jpg,true,L,,true,,M: 0.49 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00076009_00076009.jpg,true,O,,false,,O: 0.48 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00077010_00077010.jpg,true,O,,false,,S: 0.57 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00077511_00077544.jpg,true,O,,false,,L: 0.53 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00079513_00079546.jpg,true,O,,false,,M: 0.38 Sandwich; Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00082516_00082549.jpg,true,O,,false,,L: 0.53 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00083016_00083016.jpg,true,O,,false,,O: 0.79 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00083517_00083550.jpg,true,O,,false,,G: 0.56 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00084017_00084017.jpg,true,O,,false,,L: 0.59 Sandwich; Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00084518_00084551.jpg,true,O,,false,,G: 0.56 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00085519_00085552.jpg,true,O,,false,,O: 0.62 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00086520_00086553.jpg,true,O,,true,,L: 0.43 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00091024_00091024.jpg,true,M,,false,,M: 0.42 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00091525_00091558.jpg,true,M,,false,,M: 0.43 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00092025_00092025.jpg,true,M,,false,,O: 0.70 Sandwich; Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00092526_00092559.jpg,true,M,,false,,M: 0.87 Sandwich
cpb-aacip-0ae98c2c4b2_01714614_00093026_00093026.jpg,true,M,,false,,O: 0.82 Sandwich
cpb-aacip-0ae98c2c4b2_01714614_00093527_00093560.jpg,true,M,,false,,M: 0.75 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00094027_00094027.jpg,true,M,,false,,M: 0.61 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00094528_00094561.jpg,true,M,,false,,O: 0.66 Sandwich; Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00095028_00095028.jpg,true,M,,false,,M: 0.79 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00132032_00132032.jpg,true,M,,true,,M: 0.69 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00136003_00136036.jpg,true,M,,false,,O: 0.52 Sandwich; Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00139506_00139506.jpg,true,M,,false,,L: 0.33 Low confidence
cpb-aacip-0ae98c2c4b2_01714614_00141008_00141041.jpg,true,M,,false,,M: 0.58 Low confidence
