"filename","seen","type-label","subtype-label","modifier","note-3","note-4"
"cpb-aacip-153-3976hkgg_01790822_00002002_00002001.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00003003_00003003.jpg",true,"M","",true,"",""
"cpb-aacip-153-3976hkgg_01790822_00032533_00032532.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00065532_00065532.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00082516_00082515.jpg",true,"G","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00097030_00097030.jpg",true,"G","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00140507_00140507.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00155022_00155021.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00176009_00176009.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00190524_00190523.jpg",true,"F","",true,"",""
"cpb-aacip-153-3976hkgg_01790822_00201001_00201000.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00211011_00211010.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00218018_00218017.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00223023_00223022.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00234501_00234500.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00280013_00280013.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00294528_00294527.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00301001_00301000.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00313013_00313012.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00326527_00326526.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00334501_00334500.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00367379_00367367.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00429132_00429128.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00490885_00490890.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00552638_00552652.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00584518_00584517.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00604004_00604003.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00636002_00636002.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00671505_00671504.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00707507_00707506.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00744511_00744510.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00747014_00747012.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00782766_00782782.jpg",true,"P","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00818018_00818017.jpg",true,"G","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00871505_00871503.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00882015_00882014.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00922523_00922521.jpg",true,"G","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_00957691_00957690.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01023023_01023022.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01088355_01088353.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01122523_01122521.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01145512_01145511.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01190257_01190255.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01235502_01235500.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01281515_01281513.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01308008_01308006.jpg",true,"G","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01317017_01317015.jpg",true,"G","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01331031_01331029.jpg",true,"G","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01340507_01340505.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01356523_01356521.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01367501_01367499.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01375509_01375507.jpg",true,"G","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01385519_01385517.jpg",true,"M","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01440273_01440272.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01497030_01497028.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01504004_01504002.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01546013_01546011.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01551018_01551016.jpg",true,"F","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01568502_01568500.jpg",true,"M","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01602503_01602500.jpg",true,"U","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01652252_01652250.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01701001_01700999.jpg",true,"","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01737504_01737502.jpg",true,"M","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01753520_01753518.jpg",true,"C","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01758025_01758022.jpg",true,"C","",false,"",""
"cpb-aacip-153-3976hkgg_01790822_01784518_01784516.jpg",true,"R","",false,"",""
