GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-0515ac167c0,51810,credits,True,no text in image
cpb-aacip-0515ac167c0,51825,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,51840,credits,False,",Man,J. DUFF GILLESPIE
,Girl,CATHY UNRUH"
cpb-aacip-0515ac167c0,51855,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,51870,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,51885,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,51900,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,51915,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,51930,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,51945,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,51960,credits,True,no text in image
cpb-aacip-0515ac167c0,51975,credits,False,",Dancers,NIKKI AGEE
,Dancers,SANDRA KELLEY
,Dancers,BEVERLY LOWE
,Dancers,BEVERLY OAKES
,Dancers,CONNIE THOMAS"
cpb-aacip-0515ac167c0,51990,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52005,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52020,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52035,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52050,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52065,credits,True,no text in image
cpb-aacip-0515ac167c0,52080,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52095,credits,False,",Percussion,TERRY SIDELINKER
,Cello,MARIAN HELLER
,French Horn,RALPH LOCKWOOD
,Piano,ENRICA RAMEY"
cpb-aacip-0515ac167c0,52110,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52125,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52140,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52155,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52170,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52185,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52200,credits,True,no text in image
cpb-aacip-0515ac167c0,52215,credits,False,",Choreographer,POLLY THOMAS"
cpb-aacip-0515ac167c0,52230,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52245,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52260,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52275,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52290,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52305,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52320,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52335,credits,True,no text in image
cpb-aacip-0515ac167c0,52350,credits,False,",Prose,JAY BRYANT
,Narration,CHARLES HALSTED"
cpb-aacip-0515ac167c0,52365,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52380,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52395,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52410,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52425,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52440,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52455,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52470,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52485,credits,True,no text in image
cpb-aacip-0515ac167c0,52500,credits,False,",Original Music,LINDA OSTRANDER"
cpb-aacip-0515ac167c0,52515,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52530,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52545,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52560,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52575,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52590,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52605,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52620,credits,False,",Art Director,ED HEALY"
cpb-aacip-0515ac167c0,52635,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52650,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52665,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52680,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52695,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52710,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52725,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52740,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52755,credits,False,",Film,DAN KOSSOFF
,Film,JIM GARVIN"
cpb-aacip-0515ac167c0,52770,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52785,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52800,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52815,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52830,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52845,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52860,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52875,credits,True,no text in image
cpb-aacip-0515ac167c0,52890,credits,False,",Scotch Poem op. 31 2,EDWARD MACDOWELL"
cpb-aacip-0515ac167c0,52905,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52920,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52935,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52950,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52965,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,52980,credits,True,no text in image
cpb-aacip-0515ac167c0,52995,credits,False,",Project Directors,RICHARD B. DAY
,Project Directors,ROBERT D. TILROE"
cpb-aacip-0515ac167c0,53010,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53025,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53040,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53055,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53070,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53085,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53100,credits,True,no text in image
cpb-aacip-0515ac167c0,53115,credits,False,",Director,DAN KOSSOFF"
cpb-aacip-0515ac167c0,53130,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53145,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53160,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53175,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53190,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53205,credits,False,",Producer,ROBERT D. TILROE"
cpb-aacip-0515ac167c0,53220,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53235,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53250,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53265,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53280,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53295,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53310,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53325,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53340,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53355,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53370,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53385,credits,True,not K-V
cpb-aacip-0515ac167c0,53400,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53415,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53430,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53445,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53460,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53475,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53490,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53505,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53520,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53535,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53550,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53565,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53580,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53595,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53610,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53625,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53640,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53655,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53670,credits,True,DUPLICATE
cpb-aacip-0515ac167c0,53685,credits,True,no text in image
