GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-259-4x54hm72,10830,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,10845,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,10860,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,10875,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,10890,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,10905,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,10920,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,10935,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,10950,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,10965,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,10980,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,10995,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,11010,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,11025,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,16710,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,16725,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,16740,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,16755,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,16770,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,16785,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,4500,credits,True,no text in image
cpb-aacip-259-4x54hm72,4515,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,4530,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,4545,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,4560,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,4575,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,49530,credits,False,",EXECUTIVE PRODUCER,KATHLEEN LYNCH"
cpb-aacip-259-4x54hm72,49545,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,49560,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,49575,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,49590,credits,False,",MANAGING EDITOR,WILLIAM JOBES
,SENIOR PRODUCERS,MICHAEL FAIRHURST
,SENIOR PRODUCERS,JANICE SELINGER"
cpb-aacip-259-4x54hm72,49605,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,49620,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,49635,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,49650,credits,False,",DIRECTOR,RAYMOND HERBERT
,ASSOCIATE DIRECTORS,RETHA SHERROD
,ASSOCIATE DIRECTORS,MICHAEL BARNHART"
cpb-aacip-259-4x54hm72,49665,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,49680,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,49695,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,49800,credits,False,",TECHNICAL DIRECTORS,JOANNE W. INGERSOLL
,TECHNICAL DIRECTORS,BOB FRACE, Jr.
,TECHNICAL DIRECTORS,LOU COPPOLA"
cpb-aacip-259-4x54hm72,49815,credits,False,",OPERATIONS MANAGER,TIM O'SULLIVAN
,ASSIGNMENT EDITORS,ROGER HERNANDEZ
,ASSIGNMENT EDITORS,DAVID SCHRATWIESER
,ASSIGNMENT EDITORS,GAIL MACKLER"
cpb-aacip-259-4x54hm72,49830,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,49845,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,49860,credits,False,",VIDEOTAPE EDITORS,PASQUALE SANGIMINO
,VIDEOTAPE EDITORS,JOE MARTIN
,VIDEOTAPE EDITORS,JIM DEVENNEY"
cpb-aacip-259-4x54hm72,49875,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,49890,credits,True,DUPLICATE
cpb-aacip-259-4x54hm72,49905,credits,True,DUPLICATE
