GUID,FRAME,SKIPPED,ANNOTATIONS
cpb-aacip-235-5370swqf,3180,True,no text in image
cpb-aacip-235-5370swqf,3195,True,DUPLICATE
cpb-aacip-235-5370swqf,3210,True,DUPLICATE
cpb-aacip-235-5370swqf,3225,True,DUPLICATE
cpb-aacip-235-5370swqf,3240,True,DUPLICATE
cpb-aacip-235-5370swqf,3255,True,DUPLICATE
cpb-aacip-235-5370swqf,3270,True,DUPLICATE
cpb-aacip-235-5370swqf,3285,True,DUPLICATE
cpb-aacip-235-5370swqf,33510,True,DUPLICATE
cpb-aacip-235-5370swqf,33525,True,DUPLICATE
cpb-aacip-235-5370swqf,33540,True,DUPLICATE
cpb-aacip-235-5370swqf,33555,True,DUPLICATE
cpb-aacip-235-5370swqf,33570,True,DUPLICATE
cpb-aacip-235-5370swqf,33585,True,DUPLICATE
cpb-aacip-235-5370swqf,33600,True,DUPLICATE
cpb-aacip-235-5370swqf,33615,True,DUPLICATE
