GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-259-m32n9b08,43950,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,43965,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,43980,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,43995,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,44010,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,44025,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,44040,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,44055,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,44070,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,44085,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,44190,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,44205,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,44220,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,44235,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,44250,credits,True,DUPLICATE
cpb-aacip-259-m32n9b08,44265,credits,True,DUPLICATE
