GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-235-5370swqf,3180,credits,True,no text in image
cpb-aacip-235-5370swqf,3195,credits,True,DUPLICATE
cpb-aacip-235-5370swqf,3210,credits,True,DUPLICATE
cpb-aacip-235-5370swqf,3225,credits,True,DUPLICATE
cpb-aacip-235-5370swqf,3240,credits,True,DUPLICATE
cpb-aacip-235-5370swqf,3255,credits,True,DUPLICATE
cpb-aacip-235-5370swqf,3270,credits,True,DUPLICATE
cpb-aacip-235-5370swqf,3285,credits,True,DUPLICATE
cpb-aacip-235-5370swqf,33510,credits,True,DUPLICATE
cpb-aacip-235-5370swqf,33525,credits,True,DUPLICATE
cpb-aacip-235-5370swqf,33540,credits,True,DUPLICATE
cpb-aacip-235-5370swqf,33555,credits,True,DUPLICATE
cpb-aacip-235-5370swqf,33570,credits,True,DUPLICATE
cpb-aacip-235-5370swqf,33585,credits,True,DUPLICATE
cpb-aacip-235-5370swqf,33600,credits,True,DUPLICATE
cpb-aacip-235-5370swqf,33615,credits,True,DUPLICATE
