GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-293-30prr83h,103230,credits,True,no text in image
cpb-aacip-293-30prr83h,103245,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,103260,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,103275,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,103290,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,103305,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,103320,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,103335,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,103350,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,103365,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,103380,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,103395,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,94080,credits,True,no text in image
cpb-aacip-293-30prr83h,94095,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,94110,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,94125,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,94140,credits,True,DUPLICATE
cpb-aacip-293-30prr83h,94155,credits,False,
