GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-259-ww76x89q,18930,credits,True,not K-V
cpb-aacip-259-ww76x89q,18945,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,18960,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,18975,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,18990,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19005,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19020,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19035,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19050,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19065,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19080,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19095,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19110,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19125,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19140,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19155,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19170,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19185,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19200,credits,True,DUPLICATE
cpb-aacip-259-ww76x89q,19215,credits,True,DUPLICATE
