GUID,FRAME,SKIPPED,ANNOTATIONS
cpb-aacip-259-m32n9b08,43950,True,DUPLICATE
cpb-aacip-259-m32n9b08,43965,True,DUPLICATE
cpb-aacip-259-m32n9b08,43980,True,DUPLICATE
cpb-aacip-259-m32n9b08,43995,True,DUPLICATE
cpb-aacip-259-m32n9b08,44010,True,DUPLICATE
cpb-aacip-259-m32n9b08,44025,True,DUPLICATE
cpb-aacip-259-m32n9b08,44040,True,DUPLICATE
cpb-aacip-259-m32n9b08,44055,True,DUPLICATE
cpb-aacip-259-m32n9b08,44070,True,DUPLICATE
cpb-aacip-259-m32n9b08,44085,True,DUPLICATE
cpb-aacip-259-m32n9b08,44190,True,DUPLICATE
cpb-aacip-259-m32n9b08,44205,True,DUPLICATE
cpb-aacip-259-m32n9b08,44220,True,DUPLICATE
cpb-aacip-259-m32n9b08,44235,True,DUPLICATE
cpb-aacip-259-m32n9b08,44250,True,DUPLICATE
cpb-aacip-259-m32n9b08,44265,True,DUPLICATE
