GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-81-902z3f9j,240,credits,False,",PROGRAM,WOMAN*
,AIR DATE,TBA*
,PROG LENGTH,*
,CLIENT,WNFD
,CUT,*
,*OR,*
,AGENCY,*
,DIRECTOR,*
,RECORD DATE,2/15/7?"
cpb-aacip-81-902z3f9j,255,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,270,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,285,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,300,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,315,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,330,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,345,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,360,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,375,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,420,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,435,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,450,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,465,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,480,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,495,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,51870,credits,False,",advisory board,Stanford Copley, M.D.
,advisory board,A. Wilmot Jacobsen, M.D.
,advisory board,Marjorie Plumb, M.D.
,advisory board,Dr. Gloria Roblin"
cpb-aacip-81-902z3f9j,51885,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,51900,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,51915,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,51930,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,51945,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,51960,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,51975,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,51990,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52005,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52020,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52035,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52050,credits,False,",Samantha Dean's fashions by,Jenss"
cpb-aacip-81-902z3f9j,52065,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52080,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52095,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52110,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52125,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52140,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52155,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52170,credits,False,",director,Will George"
cpb-aacip-81-902z3f9j,52185,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52200,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52215,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52230,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52245,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52260,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52275,credits,False,",producer,Sandra Elkin"
cpb-aacip-81-902z3f9j,52290,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52305,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52320,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52335,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52350,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52365,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52380,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52395,credits,False,",executive producer,John L. Hutchinson, Jr."
cpb-aacip-81-902z3f9j,52410,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52425,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52440,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52455,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52470,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52485,credits,True,not K-V
cpb-aacip-81-902z3f9j,52500,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52515,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52530,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52545,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52560,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52575,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52590,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52605,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52620,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52635,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52650,credits,True,DUPLICATE
cpb-aacip-81-902z3f9j,52665,credits,True,no text in image
