GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-259-3j39316x,35190,credits,True,no text in image
cpb-aacip-259-3j39316x,35205,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,35220,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,35235,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,35250,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,35265,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,44130,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,44145,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,44160,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,44175,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,44190,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,44205,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,44220,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,44235,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57210,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57225,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57240,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57255,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57270,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57285,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57300,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57315,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57420,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57435,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57450,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57465,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57480,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57495,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57510,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57525,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57660,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57675,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57690,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57705,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57720,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57735,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57750,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57765,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57780,credits,True,DUPLICATE
cpb-aacip-259-3j39316x,57795,credits,True,DUPLICATE
