GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-398-87brvczv,1860,credits,True,no text in image
cpb-aacip-398-87brvczv,1875,credits,True,DUPLICATE
cpb-aacip-398-87brvczv,1890,credits,True,DUPLICATE
cpb-aacip-398-87brvczv,1905,credits,True,DUPLICATE
cpb-aacip-398-87brvczv,1920,credits,True,DUPLICATE
cpb-aacip-398-87brvczv,1935,credits,True,DUPLICATE
cpb-aacip-398-87brvczv,5580,credits,True,DUPLICATE
cpb-aacip-398-87brvczv,5595,credits,True,DUPLICATE
cpb-aacip-398-87brvczv,5610,credits,True,DUPLICATE
cpb-aacip-398-87brvczv,5625,credits,True,DUPLICATE
cpb-aacip-398-87brvczv,5640,credits,True,DUPLICATE
cpb-aacip-398-87brvczv,5655,credits,True,DUPLICATE
