GUID,FRAME,SKIPPED,ANNOTATIONS
cpb-aacip-526-3r0pr7nr8r,10710,True,no text in image
cpb-aacip-526-3r0pr7nr8r,10725,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,10740,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,10755,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,10770,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,10785,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11250,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11265,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11280,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11295,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11310,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11325,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11340,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11355,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11370,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11385,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11400,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11415,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11430,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,11445,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,13980,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,13995,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,14010,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,14025,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,14040,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,14055,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,14070,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,14085,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,49260,False,",Techical Director,Frank Sparano
,National News Manager,Edward M. Fleming
,Assignment Editor,Rodney Ward"
cpb-aacip-526-3r0pr7nr8r,49275,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,49290,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,49305,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,49320,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,49335,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,49350,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,49365,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53490,True,no text in image
cpb-aacip-526-3r0pr7nr8r,53505,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53520,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53535,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53550,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53565,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53580,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53595,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53610,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53625,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53640,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53655,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53670,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53685,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53700,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53715,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53730,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53745,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53760,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53775,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53790,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53805,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53820,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53835,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53850,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53865,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53880,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53895,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53910,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53925,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53940,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53955,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53970,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,53985,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54000,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54015,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54030,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54045,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54060,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54075,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54090,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54105,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54120,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54135,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54150,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54165,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54180,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54195,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54210,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54225,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54240,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54255,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54270,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54285,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54300,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54315,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54330,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54345,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54360,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54375,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54390,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54405,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54420,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54435,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54450,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54465,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54480,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54495,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54510,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54525,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54540,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54555,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54570,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54585,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54600,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54615,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54630,True,DUPLICATE
cpb-aacip-526-3r0pr7nr8r,54645,True,DUPLICATE
