GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-41-10wpzpt5,2580,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,2595,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,2610,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,2625,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,2640,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,2655,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,52950,credits,False,",Executive Producer,BERYL DAKERS"
cpb-aacip-41-10wpzpt5,52965,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,52980,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,52995,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53010,credits,False,",Director,STEVE FOLKS"
cpb-aacip-41-10wpzpt5,53025,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53040,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53055,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53070,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53085,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53100,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53115,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53130,credits,False,",Production Assistant,KAREN SMOAK"
cpb-aacip-41-10wpzpt5,53145,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53160,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53175,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53190,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53205,credits,False,",Audio,OLIN JENKINS
,Video,WOODY FREEMAN"
cpb-aacip-41-10wpzpt5,53220,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53235,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53250,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53265,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53280,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53295,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53310,credits,False,",Videotape,TONY REALE"
cpb-aacip-41-10wpzpt5,53325,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53340,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53355,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53370,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53385,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53400,credits,False,",Lighting,LANDRY LAYSON
,Lighting,SAMMIE GAINES"
cpb-aacip-41-10wpzpt5,53415,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53430,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53445,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53460,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53475,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53490,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53505,credits,False,",Set Design,CHARLIE INGLETT"
cpb-aacip-41-10wpzpt5,53520,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53535,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53550,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53565,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53580,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53595,credits,False,",Unit Managers,JOHN GUNTER
,Unit Managers,PECK JACKSON"
cpb-aacip-41-10wpzpt5,53610,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53625,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53640,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53655,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53670,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53685,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53700,credits,False,",Camera Operators,CLINT BRYSON
,Camera Operators,J.C. ARTEMUS"
cpb-aacip-41-10wpzpt5,53715,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53730,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53745,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53760,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53775,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53790,credits,True,not K-V
cpb-aacip-41-10wpzpt5,53805,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53820,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53835,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53850,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53865,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53880,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53895,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53910,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53925,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53940,credits,True,DUPLICATE
cpb-aacip-41-10wpzpt5,53955,credits,True,no text in image
