GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-507-7h1dj59628,102060,credits,False,",Deputy Executive Producer,LINDA WINSLOW
,Associate Executive Producer,DAN WERNER"
cpb-aacip-507-7h1dj59628,102075,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102090,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102105,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102120,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102135,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102150,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102165,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102510,credits,False,",Managing Producers,SUSAN MILLS
,Managing Producers,PATTI PARSON
,Managing Producers,GREGG RAMSHAW
,Managing Producers,LEWIS  SILVERMAN
,News Editor,ANNETTE MILLER"
cpb-aacip-507-7h1dj59628,102525,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102540,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102555,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102570,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102585,credits,False,",Directed by,DAVID DEUTSCH"
cpb-aacip-507-7h1dj59628,102660,credits,False,",Executive Producer,LESTER M. CRYSTAL"
cpb-aacip-507-7h1dj59628,102675,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102690,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102705,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102720,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102735,credits,False,",A Production Of:,WNET/WETA & MacNEIL/LEHRER PRODUCTIONS"
cpb-aacip-507-7h1dj59628,102750,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102765,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102780,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102795,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102810,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102825,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,13140,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,13155,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,13170,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,13185,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,13200,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,13215,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7590,credits,True,no text in image
cpb-aacip-507-7h1dj59628,7605,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7620,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7635,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7650,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7665,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7680,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7695,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7710,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7725,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7740,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7755,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7770,credits,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7785,credits,True,DUPLICATE
