GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-526-1j9765bd42,0,credits,True,no text in image
cpb-aacip-526-1j9765bd42,105,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,120,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,135,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,13500,credits,True,not K-V
cpb-aacip-526-1j9765bd42,13515,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,13530,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,13545,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,13560,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,13575,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,13590,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,13605,credits,True,no text in image
cpb-aacip-526-1j9765bd42,15,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,150,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,165,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,180,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,195,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,210,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,225,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,240,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,255,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,270,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,285,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,30,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,300,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,315,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,330,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,345,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,360,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,375,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,37860,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,37875,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,37890,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,37905,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,37920,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,37935,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,390,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,405,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,420,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,435,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,45,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,450,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,465,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,50670,credits,False,",Executive Producer,CHUCK McCONNELL"
cpb-aacip-526-1j9765bd42,50685,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,50700,credits,False,",Executive Producer,CHUCK McCONNELL"
cpb-aacip-526-1j9765bd42,50715,credits,False,",Executive Producer,CHUCK McCONNELL
,Producer,JOE RILEY"
cpb-aacip-526-1j9765bd42,50730,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,50745,credits,False,",Executive Producer,CHUCK McCONNELL
,Producer,JOE RILEY
,Associate Producer,M. SUSAN CORTTE*"
cpb-aacip-526-1j9765bd42,50760,credits,False,",Executive Producer,CHUCK McCONNELL
,Producer,JOE RILEY
,Associate Producer,M. SUSAN CORTTE"
cpb-aacip-526-1j9765bd42,50775,credits,False,",Producer,JOE RILEY
,Associate Producer,M. SUSAN CORTTE"
cpb-aacip-526-1j9765bd42,50790,credits,False,",Producer,JOE RILEY
,Associate Producer,M. SUSAN CORTTE
,Educational Consultant,JUDITH S. KLEINFELD, Ed. D."
cpb-aacip-526-1j9765bd42,50805,credits,False,",Producer*,JOE RILEY
,Associate Producer,M. SUSAN CORTTE
,Educational Consultant,JUDITH S. KLEINFELD, Ed. D."
cpb-aacip-526-1j9765bd42,50820,credits,False,",Associate Producer,M. SUSAN CORTTE
,Educational Consultant,JUDITH S. KLEINFELD, Ed. D."
cpb-aacip-526-1j9765bd42,50835,credits,False,",Associate Producer,M. SUSAN CORTTE
,Educational Consultant,JUDITH S. KLEINFELD, Ed. D.
,Narrator,CINDY DAVIS"
cpb-aacip-526-1j9765bd42,50880,credits,False,",Educational Consultant,JUDITH S. KLEINFELD, Ed. D.
,Narrator,CINDY DAVIS
,Camera,TIM OLSON
,Camera,JOE RILEY"
cpb-aacip-526-1j9765bd42,50895,credits,False,",Narrator,CINDY DAVIS
,Camera,TIM OLSON
,Camera,JOE RILEY"
cpb-aacip-526-1j9765bd42,50910,credits,False,",Narrator,CINDY DAVIS
,Camera,TIM OLSON
,Camera,JOE RILEY"
cpb-aacip-526-1j9765bd42,50925,credits,False,",Camera,TIM OLSON
,Camera,JOE RILEY
,Editor,JOE RILEY"
cpb-aacip-526-1j9765bd42,50940,credits,False,",Camera,TIM OLSON
,Camera,JOE RILEY
,Editor,JOE RILEY"
cpb-aacip-526-1j9765bd42,50955,credits,False,",Camera,TIM OLSON
,Camera,JOE RILEY
,Editor,JOE RILEY"
cpb-aacip-526-1j9765bd42,50970,credits,False,",Editor,JOE RILEY
,Still Photographs,DIANE SUSKIND"
cpb-aacip-526-1j9765bd42,50985,credits,False,",Editor,JOE RILEY
,Still Photographs,DIANE SUSKIND"
cpb-aacip-526-1j9765bd42,51030,credits,False,",Still Photographs,DIANE SUSKIND
,CMX Editor,SCOTT ROSENGREN"
cpb-aacip-526-1j9765bd42,51045,credits,False,",Still Photographs,DIANE SUSKIND
,CMX Editor,SCOTT ROSENGREN
,Post Production Audio,PHIL FALKOWSKI"
cpb-aacip-526-1j9765bd42,51060,credits,False,",CMX Editor,SCOTT ROSENGREN
,Post Production Audio,PHIL FALKOWSKI"
cpb-aacip-526-1j9765bd42,51075,credits,False,",CMX Editor,SCOTT ROSENGREN
,Post Production Audio,PHIL FALKOWSKI"
cpb-aacip-526-1j9765bd42,51090,credits,False,",CMX Editor,SCOTT ROSENGREN
,Post Production Audio,PHIL FALKOWSKI
,Post Production Engineers,JOHN REISINGER"
cpb-aacip-526-1j9765bd42,51105,credits,False,",Post Production Audio,PHIL FALKOWSKI
,Post Production Engineers,JOHN REISINGER
,Post Production Engineers,SCOTT ROSENGREN"
cpb-aacip-526-1j9765bd42,51120,credits,False,",Post Production Audio,PHIL FALKOWSKI
,Post Production Engineers,JOHN REISINGER
,Post Production Engineers,SCOTT ROSENGREN"
cpb-aacip-526-1j9765bd42,51135,credits,False,",Post Production Audio,PHIL FALKOWSKI
,Post Production Engineers,JOHN REISINGER
,Post Production Engineers,SCOTT ROSENGREN"
cpb-aacip-526-1j9765bd42,51150,credits,False,",Post Production Engineers,JOHN REISINGER
,Post Production Engineers,SCOTT ROSENGREN
,Graphics,CINDY DAVIS"
cpb-aacip-526-1j9765bd42,51165,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,57930,credits,True,no text in image
cpb-aacip-526-1j9765bd42,57945,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,57960,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,57975,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,57990,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58005,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58020,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58035,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58050,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58065,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58080,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58095,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58110,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58125,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58140,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58155,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58170,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58185,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58200,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58215,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58230,credits,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58245,credits,True,DUPLICATE
