GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-507-ms3jw87c9c,101400,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,101415,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,101430,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,101445,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,101460,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,101475,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,103650,credits,False,",Deputy Executive Producer,LINDA WINSLOW"
cpb-aacip-507-ms3jw87c9c,103665,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,103680,credits,False,",Directed by,STEVE HOWARD"
cpb-aacip-507-ms3jw87c9c,103695,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,103710,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,103725,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,103740,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,103755,credits,False,",Managing Producer-Denver,PATTI PARSON"
cpb-aacip-507-ms3jw87c9c,103770,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,103785,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,103800,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,103815,credits,False,",Senior Producer-News,RUSS CLARKSON
,Associate Producers,SARAH BOEHNERT CLUNE
,Assignment Editor,GEORGETTE KNUCKLES"
cpb-aacip-507-ms3jw87c9c,103830,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,103845,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104310,credits,False,",Production Coordinator,JUDY ARBOGAST
,Production Associate/Office Coordinator,DEBRA SLIVKA"
cpb-aacip-507-ms3jw87c9c,104325,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104340,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104355,credits,False,",Production Assistants,CARL BALLARD
,Production Assistants,EMILY BIRR
,Production Assistants,TERENCE BURLIJ
,Production Assistants,LETE CHILDS
,Production Assistants,ALEXIS COX
,Production Assistants,NICOLE CUKINGNAN"
cpb-aacip-507-ms3jw87c9c,104370,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104385,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104400,credits,False,",Production Assistants,ANTOINETTE DEAN
,Production Assistants,MATT ENGELBERG
,Production Assistants,MONIQUE L. HAYES
,Production Assistants,VALERIE MCCABE
,Production Assistants,CAROLINE NATHAN
,Production Assistants,KRISTINA TABOR"
cpb-aacip-507-ms3jw87c9c,104415,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104430,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104445,credits,False,",Editorial Assistants,DAVID WALSH
,Editorial Assistants,TIFFANY MULLON
,Information Systems Manager,TIM PERRY
,Computer Support Specialist,TONY LUCAS"
cpb-aacip-507-ms3jw87c9c,104460,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104475,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104490,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104505,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104520,credits,False,",Art Director,CALVIN SOLOMON
,Senior Designer,DAWN ANDRES BLACK
,Graphic Designer/Chyron Operator,MICHAEL HARRY
,Graphic Designer,EDDIE HASSENFRATZ
,Make-Up,MARGARET G. HUBBARD"
cpb-aacip-507-ms3jw87c9c,104535,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104550,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104565,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104700,credits,False,",Desk Assistants,JANINE MACK
,Desk Assistants,DAVID PETERS
,Desk Assistants,JENNIFER SCHONBERG
,Desk Assistants,ANNA SHOUP
,Desk Assistants,ESPRIT SMITH
,Desk Assistants,JAMES YOLLES"
cpb-aacip-507-ms3jw87c9c,104715,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104730,credits,False,",Associate Director,MARY LAWRENCE
,Technical Director,GREGORY L. KING"
cpb-aacip-507-ms3jw87c9c,104745,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104760,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104775,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104790,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104805,credits,False,",Executive Producer,LESTER M. CRYSTAL"
cpb-aacip-507-ms3jw87c9c,104820,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104835,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104850,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104865,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104880,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104895,credits,False,",A Coproduction of:,MACNEIL / LEHRER PRODUCTIONS & WETA, Arlington, VA in association with Thirteen / WNET New York"
cpb-aacip-507-ms3jw87c9c,104910,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104925,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104940,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104955,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104970,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,104985,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,105000,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,105015,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,105030,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,105045,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,105060,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,105075,credits,True,no text in image
cpb-aacip-507-ms3jw87c9c,44970,credits,True,no text in image
cpb-aacip-507-ms3jw87c9c,44985,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,45000,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,45015,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,45030,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,45045,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,45090,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,45105,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,45120,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,45135,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,45150,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,45165,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,5790,credits,True,no text in image
cpb-aacip-507-ms3jw87c9c,5805,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,5820,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,5835,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,5850,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,5865,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,5880,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,5895,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,5910,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,5925,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,5940,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,5955,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,5970,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,5985,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,6000,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,6015,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,6030,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,6045,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,6060,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,6075,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,6090,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,6105,credits,True,commercial
cpb-aacip-507-ms3jw87c9c,6120,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,6135,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,6150,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,6165,credits,True,no text in image
cpb-aacip-507-ms3jw87c9c,6180,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,6195,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,6210,credits,True,DUPLICATE
cpb-aacip-507-ms3jw87c9c,6225,credits,True,DUPLICATE
