GUID,FRAME,SKIPPED,ANNOTATIONS
cpb-aacip-526-dj58c9s78v,104220,False,",FILM PRODUCTION,Fred Wessel
,STILL PHOTOGRAPHY,Mike Brisson"
cpb-aacip-526-dj58c9s78v,104235,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,104250,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,104265,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,104280,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,104295,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,104400,False,",AUDIO,Bob Batal
,AUDIO,Roger Vanderparren
,AUDIO,Dean Thomas
,AUDIO,Howard Winkler"
cpb-aacip-526-dj58c9s78v,104415,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,104430,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,104445,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,104460,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,104475,True,no text in image
cpb-aacip-526-dj58c9s78v,106860,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,106875,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,106890,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,106905,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,106920,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,106935,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,106950,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,106965,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,106980,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,106995,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107010,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107025,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107040,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107055,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107070,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107085,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107100,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107115,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107130,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107145,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107160,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107175,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107190,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107205,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107220,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107235,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107250,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107265,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107280,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107295,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107310,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107325,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107340,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107355,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107370,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107385,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107400,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107415,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107430,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107445,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107460,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107475,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107490,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107505,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107520,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107535,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107550,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107565,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107580,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107595,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107610,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107625,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107640,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107655,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107670,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107685,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107700,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107715,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107730,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107745,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107760,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107775,True,DUPLICATE
cpb-aacip-526-dj58c9s78v,107790,True,DUPLICATE
