GUID,FRAME,SKIPPED,ANNOTATIONS
cpb-aacip-526-1j9765bd42,0,True,no text in image
cpb-aacip-526-1j9765bd42,105,True,DUPLICATE
cpb-aacip-526-1j9765bd42,120,True,DUPLICATE
cpb-aacip-526-1j9765bd42,135,True,DUPLICATE
cpb-aacip-526-1j9765bd42,13500,True,not K-V
cpb-aacip-526-1j9765bd42,13515,True,DUPLICATE
cpb-aacip-526-1j9765bd42,13530,True,DUPLICATE
cpb-aacip-526-1j9765bd42,13545,True,DUPLICATE
cpb-aacip-526-1j9765bd42,13560,True,DUPLICATE
cpb-aacip-526-1j9765bd42,13575,True,DUPLICATE
cpb-aacip-526-1j9765bd42,13590,True,DUPLICATE
cpb-aacip-526-1j9765bd42,13605,True,no text in image
cpb-aacip-526-1j9765bd42,15,True,DUPLICATE
cpb-aacip-526-1j9765bd42,150,True,DUPLICATE
cpb-aacip-526-1j9765bd42,165,True,DUPLICATE
cpb-aacip-526-1j9765bd42,180,True,DUPLICATE
cpb-aacip-526-1j9765bd42,195,True,DUPLICATE
cpb-aacip-526-1j9765bd42,210,True,DUPLICATE
cpb-aacip-526-1j9765bd42,225,True,DUPLICATE
cpb-aacip-526-1j9765bd42,240,True,DUPLICATE
cpb-aacip-526-1j9765bd42,255,True,DUPLICATE
cpb-aacip-526-1j9765bd42,270,True,DUPLICATE
cpb-aacip-526-1j9765bd42,285,True,DUPLICATE
cpb-aacip-526-1j9765bd42,30,True,DUPLICATE
cpb-aacip-526-1j9765bd42,300,True,DUPLICATE
cpb-aacip-526-1j9765bd42,315,True,DUPLICATE
cpb-aacip-526-1j9765bd42,330,True,DUPLICATE
cpb-aacip-526-1j9765bd42,345,True,DUPLICATE
cpb-aacip-526-1j9765bd42,360,True,DUPLICATE
cpb-aacip-526-1j9765bd42,375,True,DUPLICATE
cpb-aacip-526-1j9765bd42,37860,True,DUPLICATE
cpb-aacip-526-1j9765bd42,37875,True,DUPLICATE
cpb-aacip-526-1j9765bd42,37890,True,DUPLICATE
cpb-aacip-526-1j9765bd42,37905,True,DUPLICATE
cpb-aacip-526-1j9765bd42,37920,True,DUPLICATE
cpb-aacip-526-1j9765bd42,37935,True,DUPLICATE
cpb-aacip-526-1j9765bd42,390,True,DUPLICATE
cpb-aacip-526-1j9765bd42,405,True,DUPLICATE
cpb-aacip-526-1j9765bd42,420,True,DUPLICATE
cpb-aacip-526-1j9765bd42,435,True,DUPLICATE
cpb-aacip-526-1j9765bd42,45,True,DUPLICATE
cpb-aacip-526-1j9765bd42,450,True,DUPLICATE
cpb-aacip-526-1j9765bd42,465,True,DUPLICATE
cpb-aacip-526-1j9765bd42,50670,False,",Executive Producer,CHUCK McCONNELL"
cpb-aacip-526-1j9765bd42,50685,True,DUPLICATE
cpb-aacip-526-1j9765bd42,50700,False,",Executive Producer,CHUCK McCONNELL"
cpb-aacip-526-1j9765bd42,50715,False,",Executive Producer,CHUCK McCONNELL
,Producer,JOE RILEY"
cpb-aacip-526-1j9765bd42,50730,True,DUPLICATE
cpb-aacip-526-1j9765bd42,50745,False,",Executive Producer,CHUCK McCONNELL
,Producer,JOE RILEY
,Associate Producer,M. SUSAN CORTTE*"
cpb-aacip-526-1j9765bd42,50760,False,",Executive Producer,CHUCK McCONNELL
,Producer,JOE RILEY
,Associate Producer,M. SUSAN CORTTE"
cpb-aacip-526-1j9765bd42,50775,False,",Producer,JOE RILEY
,Associate Producer,M. SUSAN CORTTE"
cpb-aacip-526-1j9765bd42,50790,False,",Producer,JOE RILEY
,Associate Producer,M. SUSAN CORTTE
,Educational Consultant,JUDITH S. KLEINFELD, Ed. D."
cpb-aacip-526-1j9765bd42,50805,False,",Producer*,JOE RILEY
,Associate Producer,M. SUSAN CORTTE
,Educational Consultant,JUDITH S. KLEINFELD, Ed. D."
cpb-aacip-526-1j9765bd42,50820,False,",Associate Producer,M. SUSAN CORTTE
,Educational Consultant,JUDITH S. KLEINFELD, Ed. D."
cpb-aacip-526-1j9765bd42,50835,False,",Associate Producer,M. SUSAN CORTTE
,Educational Consultant,JUDITH S. KLEINFELD, Ed. D.
,Narrator,CINDY DAVIS"
cpb-aacip-526-1j9765bd42,50880,False,",Educational Consultant,JUDITH S. KLEINFELD, Ed. D.
,Narrator,CINDY DAVIS
,Camera,TIM OLSON
,Camera,JOE RILEY"
cpb-aacip-526-1j9765bd42,50895,False,",Narrator,CINDY DAVIS
,Camera,TIM OLSON
,Camera,JOE RILEY"
cpb-aacip-526-1j9765bd42,50910,False,",Narrator,CINDY DAVIS
,Camera,TIM OLSON
,Camera,JOE RILEY"
cpb-aacip-526-1j9765bd42,50925,False,",Camera,TIM OLSON
,Camera,JOE RILEY
,Editor,JOE RILEY"
cpb-aacip-526-1j9765bd42,50940,False,",Camera,TIM OLSON
,Camera,JOE RILEY
,Editor,JOE RILEY"
cpb-aacip-526-1j9765bd42,50955,False,",Camera,TIM OLSON
,Camera,JOE RILEY
,Editor,JOE RILEY"
cpb-aacip-526-1j9765bd42,50970,False,",Editor,JOE RILEY
,Still Photographs,DIANE SUSKIND"
cpb-aacip-526-1j9765bd42,50985,False,",Editor,JOE RILEY
,Still Photographs,DIANE SUSKIND"
cpb-aacip-526-1j9765bd42,51030,False,",Still Photographs,DIANE SUSKIND
,CMX Editor,SCOTT ROSENGREN"
cpb-aacip-526-1j9765bd42,51045,False,",Still Photographs,DIANE SUSKIND
,CMX Editor,SCOTT ROSENGREN
,Post Production Audio,PHIL FALKOWSKI"
cpb-aacip-526-1j9765bd42,51060,False,",CMX Editor,SCOTT ROSENGREN
,Post Production Audio,PHIL FALKOWSKI"
cpb-aacip-526-1j9765bd42,51075,False,",CMX Editor,SCOTT ROSENGREN
,Post Production Audio,PHIL FALKOWSKI"
cpb-aacip-526-1j9765bd42,51090,False,",CMX Editor,SCOTT ROSENGREN
,Post Production Audio,PHIL FALKOWSKI
,Post Production Engineers,JOHN REISINGER"
cpb-aacip-526-1j9765bd42,51105,False,",Post Production Audio,PHIL FALKOWSKI
,Post Production Engineers,JOHN REISINGER
,Post Production Engineers,SCOTT ROSENGREN"
cpb-aacip-526-1j9765bd42,51120,False,",Post Production Audio,PHIL FALKOWSKI
,Post Production Engineers,JOHN REISINGER
,Post Production Engineers,SCOTT ROSENGREN"
cpb-aacip-526-1j9765bd42,51135,False,",Post Production Audio,PHIL FALKOWSKI
,Post Production Engineers,JOHN REISINGER
,Post Production Engineers,SCOTT ROSENGREN"
cpb-aacip-526-1j9765bd42,51150,False,",Post Production Engineers,JOHN REISINGER
,Post Production Engineers,SCOTT ROSENGREN
,Graphics,CINDY DAVIS"
cpb-aacip-526-1j9765bd42,51165,True,DUPLICATE
cpb-aacip-526-1j9765bd42,57930,True,no text in image
cpb-aacip-526-1j9765bd42,57945,True,DUPLICATE
cpb-aacip-526-1j9765bd42,57960,True,DUPLICATE
cpb-aacip-526-1j9765bd42,57975,True,DUPLICATE
cpb-aacip-526-1j9765bd42,57990,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58005,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58020,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58035,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58050,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58065,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58080,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58095,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58110,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58125,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58140,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58155,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58170,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58185,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58200,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58215,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58230,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58245,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58260,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58275,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58290,True,DUPLICATE
cpb-aacip-526-1j9765bd42,58305,True,DUPLICATE
cpb-aacip-526-1j9765bd42,60,True,DUPLICATE
cpb-aacip-526-1j9765bd42,75,True,DUPLICATE
cpb-aacip-526-1j9765bd42,90,True,DUPLICATE
