GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-526-r20rr1qt55,101070,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,101085,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,101100,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,101115,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,101130,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,101145,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,101160,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,101175,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,101190,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,101205,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,101220,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,101235,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,101250,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,101265,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105360,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105375,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105390,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105405,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105420,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105435,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105450,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105465,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105600,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105615,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105630,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105645,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105660,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105675,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105690,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105705,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105720,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105735,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105750,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105765,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105780,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105795,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105810,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105825,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105840,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105855,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105870,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,105885,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,1410,credits,True,not K-V
cpb-aacip-526-r20rr1qt55,1425,credits,True,no text in image
cpb-aacip-526-r20rr1qt55,1440,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,1455,credits,True,not K-V
cpb-aacip-526-r20rr1qt55,1470,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,1485,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,1500,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,1515,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,1530,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,1545,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,1560,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,1575,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,1590,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,1605,credits,True,no text in image
cpb-aacip-526-r20rr1qt55,45570,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,45585,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,45600,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,45615,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,45630,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,45645,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,45840,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,45855,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,45870,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,45885,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,45900,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,45915,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,45930,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,45945,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,7350,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,7365,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,7380,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,7395,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,7410,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,7425,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,77940,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,77955,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,77970,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,77985,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,78000,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,78015,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,78390,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,78405,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,78420,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,78435,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,78450,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,78465,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,78480,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,78495,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,78510,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,78525,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,88830,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,88845,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,88860,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,88875,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,88890,credits,True,DUPLICATE
cpb-aacip-526-r20rr1qt55,88905,credits,True,DUPLICATE
