GUID,FRAME,SWT-TYPE,SKIPPED,ANNOTATIONS
cpb-aacip-526-jh3cz33b2z,1560,credits,True,no text in image
cpb-aacip-526-jh3cz33b2z,1575,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,1590,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,1605,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,1620,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,1635,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,1650,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,1665,credits,True,not K-V
cpb-aacip-526-jh3cz33b2z,17430,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17445,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17460,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17475,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17490,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17505,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17520,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17535,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17550,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17565,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17670,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17685,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17700,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17715,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17730,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,17745,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,19140,credits,True,not K-V
cpb-aacip-526-jh3cz33b2z,19155,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,19170,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,19185,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,19200,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,19215,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,19230,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,19245,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,19260,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,19275,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30150,credits,True,no text in image
cpb-aacip-526-jh3cz33b2z,30165,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30180,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30195,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30210,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30225,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30240,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30255,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30270,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30285,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30300,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30315,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30330,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30345,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30360,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30375,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30390,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30405,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30420,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30435,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30450,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,30465,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,4260,credits,True,no text in image
cpb-aacip-526-jh3cz33b2z,4275,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,4290,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,4305,credits,True,DUPLICATE
cpb-aacip-526-jh3cz33b2z,4320,credits,True,DUPLICATE
