GUID,FRAME,SKIPPED,ANNOTATIONS
cpb-aacip-507-7h1dj59628,102060,False,",Deputy Executive Producer,LINDA WINSLOW
,Associate Executive Producer,DAN WERNER"
cpb-aacip-507-7h1dj59628,102075,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102090,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102105,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102120,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102135,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102150,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102165,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102510,False,",Managing Producers,SUSAN MILLS
,Managing Producers,PATTI PARSON
,Managing Producers,GREGG RAMSHAW
,Managing Producers,LEWIS  SILVERMAN
,News Editor,ANNETTE MILLER"
cpb-aacip-507-7h1dj59628,102525,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102540,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102555,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102570,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102585,False,",Directed by,DAVID DEUTSCH"
cpb-aacip-507-7h1dj59628,102660,False,",Executive Producer,LESTER M. CRYSTAL"
cpb-aacip-507-7h1dj59628,102675,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102690,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102705,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102720,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102735,False,",A Production Of:,WNET/WETA & MacNEIL/LEHRER PRODUCTIONS"
cpb-aacip-507-7h1dj59628,102750,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102765,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102780,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102795,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102810,True,DUPLICATE
cpb-aacip-507-7h1dj59628,102825,True,DUPLICATE
cpb-aacip-507-7h1dj59628,13140,True,DUPLICATE
cpb-aacip-507-7h1dj59628,13155,True,DUPLICATE
cpb-aacip-507-7h1dj59628,13170,True,DUPLICATE
cpb-aacip-507-7h1dj59628,13185,True,DUPLICATE
cpb-aacip-507-7h1dj59628,13200,True,DUPLICATE
cpb-aacip-507-7h1dj59628,13215,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7590,True,no text in image
cpb-aacip-507-7h1dj59628,7605,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7620,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7635,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7650,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7665,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7680,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7695,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7710,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7725,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7740,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7755,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7770,True,DUPLICATE
cpb-aacip-507-7h1dj59628,7785,True,DUPLICATE
