"filename","seen","type label","subtype label","modifier","transcript","note"
"cpb-aacip-690722078b2_03853549_00000000.jpg",true,"B","",true,"",""
"cpb-aacip-690722078b2_03853549_00002002.jpg",true,"B","",false,"",""
"cpb-aacip-690722078b2_03853549_00004004.jpg",true,"B","",false,"",""
"cpb-aacip-690722078b2_03853549_00006006.jpg",true,"B","",false,"",""
"cpb-aacip-690722078b2_03853549_00008008.jpg",true,"B","",false,"",""
"cpb-aacip-690722078b2_03853549_00010010.jpg",true,"B","",false,"",""
"cpb-aacip-690722078b2_03853549_00012012.jpg",true,"B","",false,"",""
"cpb-aacip-690722078b2_03853549_00014014.jpg",true,"B","",false,"",""
"cpb-aacip-690722078b2_03853549_00016016.jpg",false,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00018018.jpg",false,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00020020.jpg",false,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00022022.jpg",false,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00024024.jpg",false,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00026026.jpg",true,"B","",false,"",""
"cpb-aacip-690722078b2_03853549_00028028.jpg",true,"B","",false,"",""
"cpb-aacip-690722078b2_03853549_00030030.jpg",true,"S","D",false,"",""
"cpb-aacip-690722078b2_03853549_00032032.jpg",true,"S","D",false,"",""
"cpb-aacip-690722078b2_03853549_00034000.jpg",true,"S","D",false,"",""
"cpb-aacip-690722078b2_03853549_00036002.jpg",true,"S","D",false,"",""
"cpb-aacip-690722078b2_03853549_00038004.jpg",true,"S","D",false,"",""
"cpb-aacip-690722078b2_03853549_00040006.jpg",true,"S","D",false,"",""
"cpb-aacip-690722078b2_03853549_00042008.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00044010.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00046012.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00048014.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00050016.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00052018.jpg",false,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00054020.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00056022.jpg",true,"G","",false,"",""
"cpb-aacip-690722078b2_03853549_00058024.jpg",true,"G","",false,"",""
"cpb-aacip-690722078b2_03853549_00060026.jpg",true,"G","",false,"",""
"cpb-aacip-690722078b2_03853549_00062028.jpg",true,"G","",false,"",""
"cpb-aacip-690722078b2_03853549_00064030.jpg",true,"G","",false,"",""
"cpb-aacip-690722078b2_03853549_00066032.jpg",true,"G","",false,"",""
"cpb-aacip-690722078b2_03853549_00068001.jpg",true,"L","",true,"",""
"cpb-aacip-690722078b2_03853549_00070003.jpg",true,"L","",false,"",""
"cpb-aacip-690722078b2_03853549_00072005.jpg",true,"L","",false,"",""
"cpb-aacip-690722078b2_03853549_00074007.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00076009.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00078011.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00080013.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00082015.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00084017.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00086019.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00088021.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00090023.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00092025.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00094027.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00096029.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00098031.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00100033.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00102001.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00104003.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00106005.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00108007.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00110009.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00112011.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00114013.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00116015.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00118017.jpg",true,"P","",false,"",""
"cpb-aacip-690722078b2_03853549_00120019.jpg",true,"P","",true,"",""
"cpb-aacip-690722078b2_03853549_00122021.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00124023.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00126025.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00128027.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00130029.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00132031.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00134000.jpg",true,"P","",false,"",""
"cpb-aacip-690722078b2_03853549_00136002.jpg",true,"P","",false,"",""
"cpb-aacip-690722078b2_03853549_00138004.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00140006.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00142008.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00144010.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00146012.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00148014.jpg",true,"P","",false,"",""
"cpb-aacip-690722078b2_03853549_00150016.jpg",true,"P","",false,"",""
"cpb-aacip-690722078b2_03853549_00152018.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00154020.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00156022.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00158024.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00160026.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00162028.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00164030.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00166032.jpg",true,"P","",false,"",""
"cpb-aacip-690722078b2_03853549_00168001.jpg",true,"P","",false,"",""
"cpb-aacip-690722078b2_03853549_00170003.jpg",true,"P","",false,"",""
"cpb-aacip-690722078b2_03853549_00172005.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00174007.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00176009.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00178011.jpg",true,"","",false,"",""
"cpb-aacip-690722078b2_03853549_00180013.jpg",true,"","",false,"",""
