"filename","seen","type label","subtype label","modifier","transcript","note"
"cpb-aacip-254-75r7szdz_01764028_00000000.jpg",true,"B","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00002002.jpg",true,"B","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00004004.jpg",true,"B","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00006006.jpg",true,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00008008.jpg",true,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00010010.jpg",true,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00012012.jpg",true,"S","G",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00014014.jpg",true,"S","G",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00016016.jpg",true,"S","G",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00018018.jpg",true,"S","G",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00020020.jpg",true,"S","G",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00022022.jpg",true,"S","G",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00024024.jpg",true,"S","G",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00026026.jpg",true,"S","G",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00028028.jpg",true,"S","G",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00030030.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00032032.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00034000.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00036002.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00038004.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00040006.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00042008.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00044010.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00046012.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00048014.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00050016.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00052018.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00054020.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00056022.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00058024.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00060026.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00062028.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00064030.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00066032.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00068001.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00070003.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00072005.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00074007.jpg",false,"","",false,"",""
"cpb-aacip-254-75r7szdz_01764028_00076009.jpg",false,"","",false,"",""
