"filename","seen","type label","subtype label","modifier","transcript","note"
"cpb-aacip-512-3f4kk9534t_01822520_00000000.jpg",true,"B","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00002002.jpg",true,"B","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00004004.jpg",true,"B","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00006006.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00008008.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00010010.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00012012.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00014014.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00016016.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00018001.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00020003.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00022005.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00024007.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00026009.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00028011.jpg",false,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00030013.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00032015.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00034000.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00036002.jpg",true,"S","H",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00038004.jpg",true,"S","H",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00040006.jpg",true,"S","H",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00042008.jpg",true,"S","H",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00044010.jpg",true,"S","H",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00046012.jpg",true,"S","H",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00048014.jpg",true,"S","H",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00050016.jpg",true,"S","H",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00052001.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00054003.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00056005.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00058007.jpg",false,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00060009.jpg",false,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00062011.jpg",false,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00064013.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00066015.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00068001.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00070003.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00072005.jpg",true,"L","",true,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00074007.jpg",true,"L","",true,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00076009.jpg",true,"M","",true,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00078011.jpg",true,"M","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00080013.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00082015.jpg",true,"","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00084000.jpg",true,"M","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00086002.jpg",true,"M","",false,"",""
"cpb-aacip-512-3f4kk9534t_01822520_00088004.jpg",true,"","",false,"",""
