"filename","seen","type-label","subtype-label","modifier","note-3","note-4"
"cpb-aacip-394-69m3820d_01751616_00002002_00002001.jpg",true,"S","D",false,"",""
"cpb-aacip-394-69m3820d_01751616_00019019_00019019.jpg",true,"M","",true,"",""
"cpb-aacip-394-69m3820d_01751616_00020020_00020020.jpg",true,"M","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00022022_00022022.jpg",true,"M","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00024525_00024524.jpg",true,"M","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00029530_00029529.jpg",true,"O","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00074508_00074507.jpg",true,"N","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00133500_00133500.jpg",true,"N","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00172255_00172272.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00243760_00243776.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00315265_00315281.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00357524_00357523.jpg",true,"I","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00392047_00392058.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00456088_00456088.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00520129_00520119.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00584170_00584183.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00648211_00648214.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00712252_00712244.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00776293_00776308.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00840334_00840339.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00904375_00904370.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_00968416_00968434.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01032457_01032464.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01096498_01096495.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01129530_01129528.jpg",true,"G","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01132524_01132531.jpg",true,"G","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01140515_01140506.jpg",true,"G","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01158025_01158023.jpg",true,"G","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01160855_01160859.jpg",true,"G","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01168518_01168534.jpg",true,"G","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01176181_01176175.jpg",true,"G","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01210235_01210242.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01270680_01270669.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01331125_01331129.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01391570_01391556.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01452015_01452017.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01512460_01512477.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01572905_01572904.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01633350_01633365.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01693795_01693792.jpg",true,"P","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01726026_01726024.jpg",true,"C","",false,"",""
"cpb-aacip-394-69m3820d_01751616_01741508_01741506.jpg",true,"L","",false,"",""
