index	timestamp	GUID	entity	type	instances	wiki_url	QID
2112	2022-11-18 15:41:46	cpb-aacip-507-r785h7cp0z-transcript.ann	AT&T	organization	19	https://en.wikipedia.org/wiki/AT%26T	https://www.wikidata.org/wiki/Q35476
2113	2022-11-18 15:41:55	cpb-aacip-507-r785h7cp0z-transcript.ann	Senate	organization	1	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
2114	2022-11-18 15:42:13	cpb-aacip-507-r785h7cp0z-transcript.ann	Department of Commerce	organization	1	https://en.wikipedia.org/wiki/United_States_Department_of_Commerce	https://www.wikidata.org/wiki/Q503577
2115	2022-11-18 15:42:16	cpb-aacip-507-r785h7cp0z-transcript.ann	Department of Justice	organization	1	https://en.wikipedia.org/wiki/United_States_Department_of_Justice	https://www.wikidata.org/wiki/Q1553390
2116	2022-11-18 15:42:35	cpb-aacip-507-r785h7cp0z-transcript.ann	House of Representatives	organization	1	https://en.wikipedia.org/wiki/United_States_House_of_Representatives	https://www.wikidata.org/wiki/Q11701
2117	2022-11-18 15:42:38	cpb-aacip-507-r785h7cp0z-transcript.ann	FCC	organization	12	https://en.wikipedia.org/wiki/Federal_Communications_Commission	https://www.wikidata.org/wiki/Q128831
2118	2022-11-18 15:42:59	cpb-aacip-507-r785h7cp0z-transcript.ann	MCI	organization	7	https://en.wikipedia.org/wiki/MCI_Communications	https://www.wikidata.org/wiki/Q17089784
2119	2022-11-18 15:43:14	cpb-aacip-507-r785h7cp0z-transcript.ann	WILLIAM McGOWAN	person	1	https://en.wikipedia.org/wiki/William_G._McGowan	https://www.wikidata.org/wiki/Q8009555
2120	2022-11-18 15:43:17	cpb-aacip-507-r785h7cp0z-transcript.ann	House	organization	4	https://en.wikipedia.org/wiki/United_States_House_of_Representatives	https://www.wikidata.org/wiki/Q11701
2121	2022-11-18 15:43:30	cpb-aacip-507-r785h7cp0z-transcript.ann	Congressman Timothy Wirth	person	1	https://en.wikipedia.org/wiki/Tim_Wirth	https://www.wikidata.org/wiki/Q1027431
2122	2022-11-18 15:43:32	cpb-aacip-507-r785h7cp0z-transcript.ann	Colorado	location	1	https://en.wikipedia.org/wiki/Colorado	https://www.wikidata.org/wiki/Q1261
2123	2022-11-18 15:43:33	cpb-aacip-507-r785h7cp0z-transcript.ann	Congress	organization	7	https://en.wikipedia.org/wiki/United_States_Congress	https://www.wikidata.org/wiki/Q11268
2124	2022-11-18 15:43:35	cpb-aacip-507-r785h7cp0z-transcript.ann	WOODRUFF	person	18	https://en.wikipedia.org/wiki/Judy_Woodruff	https://www.wikidata.org/wiki/Q6304655
2125	2022-11-18 15:43:37	cpb-aacip-507-r785h7cp0z-transcript.ann	Federal Communications Commission	organization	2	https://en.wikipedia.org/wiki/Federal_Communications_Commission	https://www.wikidata.org/wiki/Q128831
2126	2022-11-18 15:43:39	cpb-aacip-507-r785h7cp0z-transcript.ann	Kansas	location	1	https://en.wikipedia.org/wiki/Kansas	https://www.wikidata.org/wiki/Q1558
2127	2022-11-18 15:43:53	cpb-aacip-507-r785h7cp0z-transcript.ann	Sen. ROBERT DOLE	person	1	https://en.wikipedia.org/wiki/Bob_Dole	https://www.wikidata.org/wiki/Q319079
2128	2022-11-18 15:45:00	cpb-aacip-507-r785h7cp0z-transcript.ann	Packwood	person	1	https://en.wikipedia.org/wiki/Bob_Packwood	https://www.wikidata.org/wiki/Q888183
2129	2022-11-18 15:45:06	cpb-aacip-507-r785h7cp0z-transcript.ann	Senator Robert Dole	person	1	https://en.wikipedia.org/wiki/Bob_Dole	https://www.wikidata.org/wiki/Q319079
2130	2022-11-18 15:45:08	cpb-aacip-507-r785h7cp0z-transcript.ann	Judy	person	6	https://en.wikipedia.org/wiki/Judy_Woodruff	https://www.wikidata.org/wiki/Q6304655
2131	2022-11-18 15:45:35	cpb-aacip-507-r785h7cp0z-transcript.ann	Red Star	publication_title	1	https://en.wikipedia.org/wiki/Krasnaya_Zvezda	https://www.wikidata.org/wiki/Q739387
2132	2022-11-18 15:45:43	cpb-aacip-507-r785h7cp0z-transcript.ann	Soviet	organization	1	https://en.wikipedia.org/wiki/Soviet_Union	https://www.wikidata.org/wiki/Q15180
2133	2022-11-18 15:45:45	cpb-aacip-507-r785h7cp0z-transcript.ann	NATO	organization	2	https://en.wikipedia.org/wiki/NATO	https://www.wikidata.org/wiki/Q7184
2134	2022-11-18 15:45:47	cpb-aacip-507-r785h7cp0z-transcript.ann	Czechoslovakia	location	1	https://en.wikipedia.org/wiki/Czechoslovakia	https://www.wikidata.org/wiki/Q33946
2135	2022-11-18 15:45:56	cpb-aacip-507-r785h7cp0z-transcript.ann	East Germany	location	1	https://en.wikipedia.org/wiki/East_Germany	https://www.wikidata.org/wiki/Q16957
2136	2022-11-18 15:46:04	cpb-aacip-507-r785h7cp0z-transcript.ann	Soviets	organization	5	https://en.wikipedia.org/wiki/Soviet_Union	https://www.wikidata.org/wiki/Q15180
2137	2022-11-18 15:46:14	cpb-aacip-507-r785h7cp0z-transcript.ann	Warsaw Pact	organization	1	https://en.wikipedia.org/wiki/Warsaw_Pact	https://www.wikidata.org/wiki/Q41644
2138	2022-11-18 15:46:18	cpb-aacip-507-r785h7cp0z-transcript.ann	Moscow	organization	1	https://en.wikipedia.org/wiki/Russian_Soviet_Federative_Socialist_Republic	https://www.wikidata.org/wiki/Q2184
2139	2022-11-18 15:46:29	cpb-aacip-507-r785h7cp0z-transcript.ann	Stockholm	location	2	https://en.wikipedia.org/wiki/Stockholm	https://www.wikidata.org/wiki/Q1754
2140	2022-11-18 15:46:31	cpb-aacip-507-r785h7cp0z-transcript.ann	Europe	location	2	https://en.wikipedia.org/wiki/Europe	https://www.wikidata.org/wiki/Q46
2141	2022-11-18 15:46:44	cpb-aacip-507-r785h7cp0z-transcript.ann	Mr. Shultz	person	2	https://en.wikipedia.org/wiki/George_Shultz	https://www.wikidata.org/wiki/Q313411
2142	2022-11-18 15:46:46	cpb-aacip-507-r785h7cp0z-transcript.ann	U.S.	location	5	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
2143	2022-11-18 15:46:48	cpb-aacip-507-r785h7cp0z-transcript.ann	MacNEIL	person	33	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
2144	2022-11-18 15:47:28	cpb-aacip-507-r785h7cp0z-transcript.ann	Mr. Gromyko	person	1	https://en.wikipedia.org/wiki/Andrei_Gromyko	https://www.wikidata.org/wiki/Q184267
2145	2022-11-18 15:47:34	cpb-aacip-507-r785h7cp0z-transcript.ann	GEORGE SHULTZ	person	1	https://en.wikipedia.org/wiki/George_Shultz	https://www.wikidata.org/wiki/Q313411
