index	timestamp	GUID	entity	type	instances	wiki_url	QID
3053	2022-11-22 14:14:00	cpb-aacip-507-zk55d8pd1h-transcript.ann	MR. MacNeil	person	31	https://en.wikipedia.org/wiki/Robert_MacNeil	https://www.wikidata.org/wiki/Q573648
3054	2022-11-22 14:14:02	cpb-aacip-507-zk55d8pd1h-transcript.ann	Nicaragua	location	15	https://en.wikipedia.org/wiki/Nicaragua	https://www.wikidata.org/wiki/Q811
3055	2022-11-22 14:14:17	cpb-aacip-507-zk55d8pd1h-transcript.ann	The Supreme Court	organization	1	https://en.wikipedia.org/wiki/Supreme_Court_of_the_United_States	https://www.wikidata.org/wiki/Q11201
3056	2022-11-22 14:14:18	cpb-aacip-507-zk55d8pd1h-transcript.ann	News Summary	program_title	4		
3057	2022-11-22 14:14:22	cpb-aacip-507-zk55d8pd1h-transcript.ann	Jim	person	3	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
3058	2022-11-22 14:14:24	cpb-aacip-507-zk55d8pd1h-transcript.ann	MR. LEHRER	person	27	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
3059	2022-11-22 14:14:26	cpb-aacip-507-zk55d8pd1h-transcript.ann	Kwame Holman	person	1	https://en.wikipedia.org/wiki/Kwame_Holman	https://www.wikidata.org/wiki/Q50410244
3060	2022-11-22 14:14:29	cpb-aacip-507-zk55d8pd1h-transcript.ann	News Maker	program_title	2		
3061	2022-11-22 14:14:42	cpb-aacip-507-zk55d8pd1h-transcript.ann	Daniel Ortega	person	2	https://en.wikipedia.org/wiki/Daniel_Ortega	https://www.wikidata.org/wiki/Q57402
3062	2022-11-22 14:14:43	cpb-aacip-507-zk55d8pd1h-transcript.ann	[FOCUS - EXXON - FACING CHARGES]	program_title	1		
3063	2022-11-22 14:15:02	cpb-aacip-507-zk55d8pd1h-transcript.ann	Exxon	organization	22	https://en.wikipedia.org/wiki/ExxonMobil	https://www.wikidata.org/wiki/Q156238
3064	2022-11-22 14:17:18	cpb-aacip-507-zk55d8pd1h-transcript.ann	Robert Adler	person	2		
3065	2022-11-22 14:17:35	cpb-aacip-507-zk55d8pd1h-transcript.ann	Richard Samp	person	2		
3066	2022-11-22 14:17:36	cpb-aacip-507-zk55d8pd1h-transcript.ann	[FOCUS - NEGLIGENT TREATMENT]	program_title	1		
3067	2022-11-22 14:18:00	cpb-aacip-507-zk55d8pd1h-transcript.ann	New York State Health Commissioner David Axelrod	person	1	https://en.wikipedia.org/wiki/David_Axelrod_(physician)	https://www.wikidata.org/wiki/Q58372528
3068	2022-11-22 14:18:40	cpb-aacip-507-zk55d8pd1h-transcript.ann	Dr. Harvey Wachsman	person	1		
3069	2022-11-22 14:18:42	cpb-aacip-507-zk55d8pd1h-transcript.ann	NEWS SUMMARY	program_title	1		
3070	2022-11-22 14:18:45	cpb-aacip-507-zk55d8pd1h-transcript.ann	U.S.	location	10	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
3071	2022-11-22 14:18:58	cpb-aacip-507-zk55d8pd1h-transcript.ann	President Daniel Ortega	person	2	https://en.wikipedia.org/wiki/Daniel_Ortega	https://www.wikidata.org/wiki/Q57402
3072	2022-11-22 14:19:07	cpb-aacip-507-zk55d8pd1h-transcript.ann	Newshour	program_title	4	https://en.wikipedia.org/wiki/PBS_NewsHour	https://www.wikidata.org/wiki/Q7118447
3073	2022-11-22 14:19:12	cpb-aacip-507-zk55d8pd1h-transcript.ann	Mr. Ortega	person	3	https://en.wikipedia.org/wiki/Daniel_Ortega	https://www.wikidata.org/wiki/Q57402
3074	2022-11-22 14:19:28	cpb-aacip-507-zk55d8pd1h-transcript.ann	Correspondent Kwame Holman	person	2	https://en.wikipedia.org/wiki/Kwame_Holman	https://www.wikidata.org/wiki/Q50410244
3075	2022-11-22 14:19:33	cpb-aacip-507-zk55d8pd1h-transcript.ann	DANIEL ORTEGA	person	1	https://en.wikipedia.org/wiki/Daniel_Ortega	https://www.wikidata.org/wiki/Q57402
3076	2022-11-22 14:19:47	cpb-aacip-507-zk55d8pd1h-transcript.ann	President-elect Violeta Chamorro	person	1	https://en.wikipedia.org/wiki/Violeta_Chamorro	https://www.wikidata.org/wiki/Q114142
3077	2022-11-22 14:19:54	cpb-aacip-507-zk55d8pd1h-transcript.ann	Ortega	person	2	https://en.wikipedia.org/wiki/Daniel_Ortega	https://www.wikidata.org/wiki/Q57402
3078	2022-11-22 14:20:41	cpb-aacip-507-zk55d8pd1h-transcript.ann	civil war	event	1	https://en.wikipedia.org/wiki/Nicaraguan_Revolution	https://www.wikidata.org/wiki/Q1463516
3079	2022-11-22 14:20:44	cpb-aacip-507-zk55d8pd1h-transcript.ann	Honduras	location	2	https://en.wikipedia.org/wiki/Honduras	https://www.wikidata.org/wiki/Q783
3080	2022-11-22 14:20:59	cpb-aacip-507-zk55d8pd1h-transcript.ann	Mrs. Chamorro	person	2	https://en.wikipedia.org/wiki/Violeta_Chamorro	https://www.wikidata.org/wiki/Q114142
3081	2022-11-22 14:21:32	cpb-aacip-507-zk55d8pd1h-transcript.ann	Alejandro Elsavedo	person	1		
3082	2022-11-22 14:21:35	cpb-aacip-507-zk55d8pd1h-transcript.ann	Washington	location	2	https://en.wikipedia.org/wiki/Washington,_D.C.	https://www.wikidata.org/wiki/Q61
3083	2022-11-22 14:21:58	cpb-aacip-507-zk55d8pd1h-transcript.ann	Secretary of State Baker	person	1	https://en.wikipedia.org/wiki/James_Baker	https://www.wikidata.org/wiki/Q223151
3084	2022-11-22 14:22:00	cpb-aacip-507-zk55d8pd1h-transcript.ann	United States	location	5	https://en.wikipedia.org/wiki/United_States	https://www.wikidata.org/wiki/Q30
3085	2022-11-22 14:22:03	cpb-aacip-507-zk55d8pd1h-transcript.ann	Senate	organization	1	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
3086	2022-11-22 14:22:06	cpb-aacip-507-zk55d8pd1h-transcript.ann	JAMES BAKER	person	1	https://en.wikipedia.org/wiki/James_Baker	https://www.wikidata.org/wiki/Q223151
3087	2022-11-22 14:22:09	cpb-aacip-507-zk55d8pd1h-transcript.ann	U.N.	organization	1	https://en.wikipedia.org/wiki/United_Nations	https://www.wikidata.org/wiki/Q1065
3088	2022-11-22 14:22:53	cpb-aacip-507-zk55d8pd1h-transcript.ann	OAS	organization	1	https://en.wikipedia.org/wiki/Organization_of_American_States	https://www.wikidata.org/wiki/Q123759
3089	2022-11-22 14:23:23	cpb-aacip-507-zk55d8pd1h-transcript.ann	Pres. Bush	person	3	https://en.wikipedia.org/wiki/George_H._W._Bush	https://www.wikidata.org/wiki/Q23505
3090	2022-11-22 14:23:39	cpb-aacip-507-zk55d8pd1h-transcript.ann	Soviet Pres. Gorbachev	person	1	https://en.wikipedia.org/wiki/Mikhail_Gorbachev	https://www.wikidata.org/wiki/Q30487
3091	2022-11-22 14:23:46	cpb-aacip-507-zk55d8pd1h-transcript.ann	Mr. Bush	person	1	https://en.wikipedia.org/wiki/George_H._W._Bush	https://www.wikidata.org/wiki/Q23505
3092	2022-11-22 14:23:58	cpb-aacip-507-zk55d8pd1h-transcript.ann	Air Force 1	location	1	https://en.wikipedia.org/wiki/Air_Force_One	https://www.wikidata.org/wiki/Q179969
