index	timestamp	GUID	entity	type	instances	wiki_url	QID
194	2022-11-10 15:57:53	cpb-aacip-507-1v5bc3tf81-transcript.ann	JIM LEHRER	person	29	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
195	2022-11-10 15:57:59	cpb-aacip-507-1v5bc3tf81-transcript.ann	Jim Lehrer	person	2	https://en.wikipedia.org/wiki/Jim_Lehrer	https://www.wikidata.org/wiki/Q931148
196	2022-11-10 15:58:04	cpb-aacip-507-1v5bc3tf81-transcript.ann	NewsHour	program_title	2	https://en.wikipedia.org/wiki/PBS_NewsHour	https://www.wikidata.org/wiki/Q7118447
197	2022-11-11 15:03:18	cpb-aacip-507-1v5bc3tf81-transcript.ann	Salt Lake City Olympics investigation	event	1	https://en.wikipedia.org/wiki/2002_Winter_Olympic_bid_scandal	https://www.wikidata.org/wiki/Q3081777
198	2022-11-11 15:03:43	cpb-aacip-507-1v5bc3tf81-transcript.ann	Boeing	organization	28	https://en.wikipedia.org/wiki/Boeing	https://www.wikidata.org/wiki/Q66
199	2022-11-11 15:03:57	cpb-aacip-507-1v5bc3tf81-transcript.ann	Seattle	location	4	https://en.wikipedia.org/wiki/Seattle	https://www.wikidata.org/wiki/Q5083
200	2022-11-11 15:04:11	cpb-aacip-507-1v5bc3tf81-transcript.ann	Cambodia	location	23	https://en.wikipedia.org/wiki/Cambodia	https://www.wikidata.org/wiki/Q424
201	2022-11-11 15:04:26	cpb-aacip-507-1v5bc3tf81-transcript.ann	Henry Kamm	person	4	https://en.wikipedia.org/wiki/Henry_Kamm	https://www.wikidata.org/wiki/Q5724205
202	2022-11-11 15:04:33	cpb-aacip-507-1v5bc3tf81-transcript.ann	NEWS SUMMARY	program_title	1		
203	2022-11-11 15:04:49	cpb-aacip-507-1v5bc3tf81-transcript.ann	Salt Lake City	location	22	https://en.wikipedia.org/wiki/Salt_Lake_City	https://www.wikidata.org/wiki/Q23337
204	2022-11-11 15:05:35	cpb-aacip-507-1v5bc3tf81-transcript.ann	2002 Winter Olympic Games	event	1	https://en.wikipedia.org/wiki/2002_Winter_Olympics	https://www.wikidata.org/wiki/Q9668
205	2022-11-11 15:05:47	cpb-aacip-507-1v5bc3tf81-transcript.ann	U.S. Olympic Committee	organization	2	https://en.wikipedia.org/wiki/United_States_Olympic_%26_Paralympic_Committee	https://www.wikidata.org/wiki/Q1418438
206	2022-11-11 15:06:22	cpb-aacip-507-1v5bc3tf81-transcript.ann	International Olympic Committee	organization	16	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
207	2022-11-11 15:06:27	cpb-aacip-507-1v5bc3tf81-transcript.ann	IOC	organization	22	https://en.wikipedia.org/wiki/International_Olympic_Committee	https://www.wikidata.org/wiki/Q40970
208	2022-11-11 15:06:31	cpb-aacip-507-1v5bc3tf81-transcript.ann	Washington	location	2	https://en.wikipedia.org/wiki/Washington,_D.C.	https://www.wikidata.org/wiki/Q61
209	2022-11-11 15:06:45	cpb-aacip-507-1v5bc3tf81-transcript.ann	Senate	organization	3	https://en.wikipedia.org/wiki/United_States_Senate	https://www.wikidata.org/wiki/Q66096
210	2022-11-11 15:10:17	cpb-aacip-507-1v5bc3tf81-transcript.ann	George Mitchell	person	2	https://en.wikipedia.org/wiki/George_J._Mitchell	https://www.wikidata.org/wiki/Q368920
211	2022-11-11 15:10:20	cpb-aacip-507-1v5bc3tf81-transcript.ann	GEORGE MITCHELL	person	2	https://en.wikipedia.org/wiki/George_J._Mitchell	https://www.wikidata.org/wiki/Q368920
212	2022-11-11 15:10:26	cpb-aacip-507-1v5bc3tf81-transcript.ann	News Summary	program_title	2		
